brand,model,tracking,connection,max_dpi,hand_orientation,color,price
Mad Catz,CCB437130002/04/1,Laser,Wired,6400.0,Both,Black,"['USD', '0.00']"
Mad Catz,CCB437130002/04/1DUP,Laser,Wired,6400.0,Right,Black / Orange,"['USD', '0.00']"
Mad Catz,CD74371200A1/04/1,Laser,Wired,5600.0,Right,Black,"['USD', '0.00']"
Mad Catz,EOV440620002/06/1,Laser,Bluetooth Wireless,1600.0,Both,Black,"['USD', '0.00']"
Mad Catz,M.M.O. 7,Laser,Wired,6400.0,Right,Red,"['USD', '0.00']"
Mad Catz,M.M.O. TE,Laser,Wired,8200.0,Right,Black / White,"['USD', '0.00']"
Mad Catz,M.M.O.7,Laser,Wired,6400.0,Right,White,"['USD', '0.00']"
Mad Catz,M.O.U.S. 9,Laser,Bluetooth Wireless,,Right,White,"['USD', '0.00']"
Mad Catz,MCB437040002/04/1,Laser,Wired,8200.0,Right,Black / Blue,"['USD', '0.00']"
Mad Catz,MMO7,Laser,Wired,6400.0,Right,Black / Red,"['USD', '0.00']"
Mad Catz,Office R.A.T.,Optical,Bluetooth Wireless,,Right,Red,"['USD', '0.00']"
Mad Catz,Office R.A.T. M,Optical,Bluetooth Wireless,2000.0,Right,Black / Red,"['USD', '157.77']"
Mad Catz,R.A.T.,Laser,Wireless,,Right,White,"['USD', '0.00']"
Mad Catz,R.A.T. 3,Optical,Wired,3500.0,Right,Black,"['USD', '164.95']"
Mad Catz,R.A.T. 5,Laser,Wired,5600.0,Right,White,"['USD', '0.00']"
Mad Catz,R.A.T. 7,Laser,Wired,6400.0,Right,Black,"['USD', '0.00']"
Mad Catz,R.A.T. 9,Laser,Wireless,6400.0,Right,Red,"['USD', '0.00']"
Mad Catz,R.A.T. M,Optical,Bluetooth Wireless,2000.0,Right,Black,"['USD', '0.00']"
Mad Catz,R.A.T. PRO S,Optical,Wired,5000.0,Right,Black / Green,"['USD', '0.00']"
Mad Catz,R.A.T. PRO X,Optical,Wired,5000.0,Right,Black / Yellow,"['USD', '0.00']"
Mad Catz,R.A.T. TE,Laser,Wired,8200.0,Right,Black / Red,"['USD', '0.00']"
Mad Catz,R.A.T.1,Optical,Wired,3500.0,Both,Green,"['USD', '0.00']"
Mad Catz,SM34361100A1/04/1,Optical,Wired,,Both,White,"['USD', '0.00']"
Mad Catz,The Authentic R.A.T 4+,Optical,Wired,7200.0,Right,Black,"['USD', '51.99']"
Mad Catz,The Authentic R.A.T 6+,Optical,Wired,12000.0,Right,Black,"['USD', '66.99']"
Mad Catz,The Authentic R.A.T 8+,Optical,Wired,16000.0,Right,Black,"['USD', '77.87']"
Mad Catz,The Authentic R.A.T PRO S3,Optical,Wired,7200.0,Right,Black,"['USD', '51.49']"
Mad Catz,The Authentic R.A.T. 1+,Optical,Wired,2000.0,Both,Black,"['USD', '26.99']"
Mad Catz,The Authentic R.A.T. 2+,Optical,Wired,5000.0,Both,Black,"['USD', '34.36']"
Mad Catz,The Authentic R.A.T. 8+,Optical,Wired,1000.0,Right,Silver / Black,"['USD', '0.00']"
Mad Catz,Titanfall R.A.T.3,Optical,Wired,3500.0,Right,Orange / White,"['USD', '0.00']"
Mars Gaming,MM1,Optical,Wired,3200.0,Right,Black / Red,"['USD', '0.00']"
Microsoft,2CF-00002,Optical,Wireless,1000.0,,Black,"['USD', '0.00']"
Microsoft,2CF-000027,Optical,Wireless,1000.0,Both,Blue / White,"['USD', '0.00']"
Microsoft,2CF-00008,Optical,Wired,1000.0,Both,Black / Silver,"['USD', '0.00']"
Microsoft,2CF-00021,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Microsoft,2CF-00041,Optical,Wireless,1000.0,Both,Red,"['USD', '0.00']"
Microsoft,2EF-00002,Optical,Wireless,1000.0,,Black,"['USD', '0.00']"
Microsoft,2TF-00002,Optical,Wireless,,Both,Black,"['USD', '0.00']"
Microsoft,3000,Optical,Wired,,Both,Silver / Blue,"['USD', '0.00']"
Microsoft,3600,Optical,Wireless,,Both,Red,"['USD', '26.89']"
Microsoft,36D-00001,Optical,Wireless,,Both,Black / Gray,"['USD', '86.00']"
Microsoft,3KJ-00001,Optical,Wireless,,Both,Black,"['USD', '89.99']"
Microsoft,43U-00001,Optical,Wireless,,Both,Black,"['USD', '23.99']"
Microsoft,4FD-00006,Optical,Wired,,Both,Gray,"['USD', '29.99']"
Microsoft,4FD-00012,Optical,Wired,,Both,Blue,"['USD', '0.00']"
Microsoft,4FD-00013,Optical,Wired,,Both,Red,"['USD', '0.00']"
Microsoft,4FD-00014,Optical,Wired,,Both,Pink,"['USD', '0.00']"
Microsoft,4FD-00016,Optical,Wired,,Both,White,"['USD', '0.00']"
Microsoft,4FD-00026,Laser,Wired,,Right,Black,"['USD', '27.20']"
Microsoft,4PA-00003,Optical,Wired,,Both,Silver,"['USD', '0.00']"
Microsoft,4YH-00001,Optical,Wired,,,Black,"['USD', '11.89']"
Microsoft,4YH-00002,Optical,Wired,,,White,"['USD', '29.36']"
Microsoft,4YH-00005,Optical,Wired,800.0,Both,Black,"['USD', '15.88']"
Microsoft,4YH-00006,Optical,Wired,800.0,Both,White,"['USD', '12.99']"
Microsoft,5AJ-00006,Optical,Wired,1000.0,Both,White / Gray,"['USD', '0.00']"
Microsoft,5BA-00001,Optical,Wireless,,Right,Black,"['USD', '0.00']"
Microsoft,5CJ-00003,Optical,Wired,1000.0,Both,Black,"['USD', '0.00']"
Microsoft,5CJ-00005,Optical,Wired,1000.0,Right,White,"['USD', '0.00']"
Microsoft,69J-00002,Optical,Wireless,,Both,Black / Silver,"['USD', '0.00']"
Microsoft,69J-00009,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Microsoft,69R-00001,Laser,Bluetooth Wireless,,Both,Black / White,"['USD', '0.00']"
Microsoft,6BA-00001,Optical,Wireless,1000.0,Both,Silver / Black,"['USD', '0.00']"
Microsoft,6BA-00005,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Microsoft,6BA-00023,Optical,Wireless,1000.0,Both,Blue,"['USD', '0.00']"
Microsoft,6BA-00024,Optical,Wireless,1000.0,Both,Red,"['USD', '0.00']"
Microsoft,6BA-00025,Optical,Wireless,1000.0,Both,Pink,"['USD', '0.00']"
Microsoft,6BA-00026,Optical,Wireless,1000.0,Both,Purple,"['USD', '98.87']"
Microsoft,72R-00002S,Laser,Bluetooth Wireless,,Both,Black / Gray,"['USD', '0.00']"
Microsoft,900,Laser,Wireless,,Both,Black,"['USD', '19.98']"
Microsoft,9DR-00001,Laser,Bluetooth Wireless,,Both,Silver / Black,"['USD', '229.97']"
Microsoft,Arc,Laser,Wireless,,Both,Black / Red,"['USD', '0.00']"
Microsoft,Arc Touch,Laser,Bluetooth Wireless,,Both,Gray,"['USD', '0.00']"
Microsoft,Arc Touch Mouse,Optical,Wireless,,Both,Black,"['USD', '49.95']"
Microsoft,Arc Touch Mouse Surface Edition,Laser,Bluetooth Wireless,,Both,Black,"['USD', '0.00']"
Microsoft,B2J-00001,Optical,Wired,,Both,Gray,"['USD', '0.00']"
Microsoft,B2P-00006 OEM,Optical,Wireless,,Both,Gray,"['USD', '0.00']"
Microsoft,B5W-00001,Laser,Wireless,,Both,Silver,"['USD', '0.00']"
Microsoft,B5W-00006,Laser,Wireless,,Both,Silver,"['USD', '0.00']"
Microsoft,B5W-00014,Laser,Wireless,,Both,Black,"['USD', '0.00']"
Microsoft,B75-00092,Optical,Wired,,Right,Black / Silver,"['USD', '0.00']"
Microsoft,B75-00113,Optical,Wired,,Right,Black / Silver,"['USD', '0.00']"
Microsoft,BNA-00001,Laser,Wireless,,Both,Silver / Black,"['USD', '0.00']"
Microsoft,BX3-00001,Optical,Wireless,,Both,Silver / Blue,"['USD', '0.00']"
Microsoft,BX3-00008,Optical,Wireless,,Both,Gray,"['USD', '0.00']"
Microsoft,Basic,Optical,Wired,,Both,Black,"['USD', '0.00']"
Microsoft,Bluetooth Notebook Mouse 5000 for Business,Laser,Bluetooth Wireless,1000.0,Right,Black / Silver,"['USD', '0.00']"
Microsoft,Comfort Mouse 3000 for Business,Optical,Wired,1000.0,Both,Black,"['USD', '0.00']"
Microsoft,Comfort Mouse 4500,Laser,Wired,,Right,Black,"['USD', '0.00']"
Microsoft,Comfort Mouse 4500 for Business,Optical,Wired,1000.0,Both,Black,"['USD', '17.99']"
Microsoft,Comfort Mouse 6000,Optical,Wired,1000.0,Right,Black,"['USD', '199.99']"
Microsoft,Compact Optical Mouse for Business,Optical,Wired,800.0,Both,Black,"['USD', '10.94']"
Microsoft,D1T-00002,Optical,Wired,,Both,Silver,"['USD', '0.00']"
Microsoft,D58-00041,Optical,Wired,,Both,White,"['USD', '99.98']"
Microsoft,D5D-00001,Optical,Wireless,,Both,Black / Gray,"['USD', '9.95']"
Microsoft,D5D-00008,Optical,Wireless,,Both,White,"['USD', '0.00']"
Microsoft,D5D-00019,Optical,Wireless,,Both,Pink,"['USD', '0.00']"
Microsoft,D5D-00025,Optical,Wireless,,,Blue,"['USD', '0.00']"
Microsoft,D5D-00031,Optical,Wireless,,,Black / Green,"['USD', '0.00']"
Microsoft,D66-00036,Optical,Wired,,Both,White,"['USD', '0.00']"
Microsoft,Designer,Optical,Bluetooth Wireless,,Both,Black,"['USD', '39.99']"
Microsoft,ELG-00026,Laser,Bluetooth Wireless,1000.0,Both,Pink,"['USD', '57.86']"
Microsoft,ELG-00027,Optical,Bluetooth Wireless,1000.0,Both,Pink,"['USD', '58.85']"
Microsoft,ELG-00040,Laser,Bluetooth Wireless,1000.0,Both,Green,"['USD', '58.99']"
Microsoft,ELH-00001,Optical,Bluetooth Wireless,,Both,Gray,"['USD', '44.54']"
Microsoft,Explorer,Optical,Wireless,,Right,Black / Gray,"['USD', '0.00']"
Microsoft,Explorer Touch Mouse,Optical,Wireless,,Both,White / Gray,"['USD', '0.00']"
Microsoft,GMF-00030,Optical,Wireless,,Both,Black,"['USD', '14.99']"
Microsoft,GMF-00031,Optical,Wireless,,Both,White,"['USD', '0.00']"
Microsoft,GMF-00045,Laser,Wireless,,Both,Black,"['USD', '0.00']"
Microsoft,GMF-00046,Optical,Wireless,,,Beige / Black,"['USD', '54.99']"
Microsoft,GMF-00088,Optical,Wireless,,Both,Blue,"['USD', '0.00']"
Microsoft,GMF-00090,Optical,Wireless,,Both,White / Black,"['USD', '0.00']"
Microsoft,GMF-00091,Optical,Wireless,,Both,Black / Blue,"['USD', '0.00']"
Microsoft,GMF-00108,Optical,Wireless,,Both,Green,"['USD', '0.00']"
Microsoft,GMF-00403,Optical,Wireless,,Both,Multicolor,"['USD', '0.00']"
Microsoft,GMF-00408,Laser,Wireless,,Both,Black,"['USD', '0.00']"
Microsoft,GMF-00413,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Microsoft,Intellimouse Pro - White Shadow,Optical,Wired,16000.0,Right,White / Black,"['USD', '74.86']"
Microsoft,JUD-00001,Optical,Wired,,,Black,"['USD', '0.00']"
Microsoft,KTF-00001,Optical,Bluetooth Wireless,,Both,Black,"['USD', '26.99']"
Microsoft,L2 Basic,Optical,Wired,800.0,Both,White / Gray,"['USD', '25.25']"
Microsoft,L2 Basic Optical Mouse,Optical,Wired,800.0,Both,White,"['USD', '13.49']"
Microsoft,L2 Comfort Mouse 4500,Optical,Wired,,Both,Silver / Black,"['USD', '17.49']"
Microsoft,L2 Mobile Mouse 1000,Optical,Wireless,,Both,Pink,"['USD', '93.95']"
Microsoft,L2 Mobile Mouse 3500,Optical,Wireless,,Both,Blue,"['USD', '19.69']"
Microsoft,L2 Mobile Mouse 3500 Artist Ho,Optical,Wireless,,Both,White / Black,"['USD', '0.00']"
Microsoft,L2 Mobile Mouse 3500 Artist James,Optical,Wireless,,,White / Black,"['USD', '0.00']"
Microsoft,L2 Mobile Mouse 3500 Artist Lyon,Optical,Wireless,,Both,Purple / Black,"['USD', '0.00']"
Microsoft,L2 Mobile Mouse 3500 Artist McClure,Optical,Wireless,,Both,Pink / Black,"['USD', '0.00']"
Microsoft,L2 Mobile Mouse 3500 Artist Zansky,Optical,Wireless,,Both,Yellow / Black,"['USD', '0.00']"
Microsoft,L2 Notebook Mouse 5000,Laser,Bluetooth Wireless,,Both,Black / Gray,"['USD', '0.00']"
Microsoft,L2 Sculpt Touch,Laser,Bluetooth Wireless,,Both,Black / Silver,"['USD', '0.00']"
Microsoft,L2 Sculpt Touch Mouse,Optical,Bluetooth Wireless,,Both,Gray / Black,"['USD', '99.99']"
Microsoft,L2 Wireless Mouse 2000,Optical,Wireless,,Both,Black,"['USD', '50.97']"
Microsoft,L2 Wireless Mouse 5000,Optical,Wireless,,Both,Black,"['USD', '79.98']"
Microsoft,M20-00001,Optical,Wired,,Both,Silver,"['USD', '0.00']"
Microsoft,MGC-00001,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Microsoft,MHC-00001,Optical,Wireless,,Both,Black,"['USD', '0.00']"
Microsoft,MHC-00035,Optical,Wireless,,Both,Black / Silver,"['USD', '0.00']"
Microsoft,Mobile 3500,Laser,Wireless,,Both,Black,"['USD', '39.35']"
Microsoft,Mobile Mouse 1000,Optical,Wireless,1000.0,Both,Blue,"['USD', '0.00']"
Microsoft,Mobile Mouse 3500,Optical,Wireless,,Both,Gray,"['USD', '13.99']"
Microsoft,Mobile Mouse 4000,Optical,Wireless,,Both,Blue / Black,"['USD', '0.00']"
Microsoft,Mobile Mouse 6000,Laser,Wireless,,,Purple,"['USD', '0.00']"
Microsoft,Optical 100 Mice,Optical,Wired,1000.0,Both,Black,"['USD', '0.00']"
Microsoft,Optical Mouse 200 for Business,Optical,Wired,1000.0,Both,White,"['USD', '0.00']"
Microsoft,P58-00001,Optical,Wired,,Both,White,"['USD', '0.00']"
Microsoft,P58-00032,Optical,Wired,,Both,White,"['USD', '0.00']"
Microsoft,P58-00061,Optical,Wired,800.0,Both,Black,"['USD', '10.99']"
Microsoft,PL2 ARC Touch Mouse,Optical,Wireless,,Both,Black,"['USD', '41.95']"
Microsoft,PL2 Touch Mouse,Laser,Wireless,,Both,Black,"['USD', '0.00']"
Microsoft,PL2 Wedge Touch Mouse,Touchpad,Bluetooth Wireless,,Both,Black / Silver,"['USD', '57.99']"
Microsoft,Precision,Optical,Bluetooth Wireless,,Right,Black / Silver,"['USD', '74.98']"
Microsoft,RJG-00001,Optical,Wired,,Right,Black,"['USD', '29.79']"
Microsoft,RJN-00001,Optical,Bluetooth Wireless,,Both,Black,"['USD', '19.95']"
Microsoft,RJN-00013,Optical,Bluetooth Wireless,,Both,Blue,"['USD', '19.91']"
Microsoft,RJN-00025,Optical,Bluetooth Wireless,,Both,Green,"['USD', '19.35']"
Microsoft,RJN-00037,Optical,Bluetooth Wireless,,Both,Pink,"['USD', '18.98']"
Microsoft,RVF-00030,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Microsoft,S7J-00001,Optical,Wired,,Right,Black,"['USD', '0.00']"
Microsoft,S9J-00001,Optical,Wired,,Both,Black,"['USD', '0.00']"
Microsoft,S9J-00009,Optical,Wired,1000.0,Both,Black,"['USD', '68.98']"
Microsoft,Sculpt Comfort Mouse,Optical,Bluetooth Wireless,,Right,Black / Blue,"['USD', '19.99']"
Microsoft,Sculpt Ergonomic,Laser,Wireless,,Right,Black / Blue,"['USD', '40.95']"
Microsoft,Sculpt Mobile,Laser,Wireless,,Both,Black / Blue,"['USD', '14.88']"
Microsoft,SideWinder X3,Laser,Wired,2000.0,Both,Black / Silver,"['USD', '0.00']"
Microsoft,SideWinder X5,Laser,Wired,2000.0,Right,Black,"['USD', '399.99']"
Microsoft,SideWinder X8,Laser,Wireless,4000.0,Right,Black,"['USD', '0.00']"
Microsoft,Surface Mobile,Laser,Bluetooth Wireless,,Both,Black / Silver,"['USD', '45.63']"
Microsoft,Surface Precision,Optical,Bluetooth Wireless,,Right,Gray,"['USD', '104.63']"
Microsoft,T2J-00001,Optical,Wired,,,White / Red,"['USD', '0.00']"
Microsoft,T2J-00007,Optical,Wired,,,White / Gray,"['USD', '79.95']"
Microsoft,U5K-00002,Optical,Wireless,,,Gray,"['USD', '0.00']"
Microsoft,U7Z-00001,Laser,Wireless,,Both,Black,"['USD', '12.29']"
Microsoft,U7Z-00011,Laser,Wireless,,Both,Blue,"['USD', '12.29']"
Microsoft,U7Z-00021,Laser,Wireless,,Both,Pink,"['USD', '12.41']"
Microsoft,U7Z-00031,Optical,Wireless,,Both,Red,"['USD', '10.34']"
Microsoft,U7Z-00041,Laser,Wireless,,Both,Purple,"['USD', '12.29']"
Microsoft,U7Z-00055,Optical,Wireless,1000.0,Both,Blue,"['USD', '12.41']"
Microsoft,U7Z-00062,Optical,Wireless,1000.0,Both,Pink,"['USD', '12.29']"
Microsoft,U81-00009,Optical,Wired,,Both,Black,"['USD', '10.80']"
Microsoft,U81-00010,Optical,Wired,,Both,Black,"['USD', '8.91']"
Microsoft,U81-00025,Optical,Wired,800.0,Both,White,"['USD', '19.98']"
Microsoft,Wireless Mobile Mouse 1000 for Business,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Microsoft,Wireless Mobile Mouse 1850,Laser,Wireless,,Both,Black,"['USD', '15.99']"
Microsoft,Wireless Mobile Mouse 3500,Laser,Wireless,,Both,Black / Pink,"['USD', '0.00']"
Microsoft,Wireless Mobile Mouse 3500 Artist Cheuk 4,Optical,Wireless,,Both,Multicolor,"['USD', '0.00']"
Microsoft,Wireless Mobile Mouse 3500 Artist Lyon 4,Optical,Wireless,,Both,Multicolor,"['USD', '74.98']"
Microsoft,Wireless Mobile Mouse 3500 Artist McClure 4,Optical,Wireless,,Both,Red / Black,"['USD', '0.00']"
Microsoft,Wireless Mobile Mouse 3500 Artist Oh Joy 4,Optical,Wireless,,Both,Multicolor,"['USD', '0.00']"
Microsoft,Wireless Mobile Mouse 3500 Artist Saksi 4,Optical,Wireless,,Both,Multicolor,"['USD', '0.00']"
Microsoft,Wireless Mobile Mouse 3500 Artist Scott 4,Optical,Wireless,,Both,White / Black,"['USD', '0.00']"
Microsoft,Wireless Mobile Mouse 3500 for Business,Optical,Wireless,1000.0,Both,Black,"['USD', '20.99']"
Microsoft,Wireless Mobile Mouse 4000,Optical,Wireless,,,Blue,"['USD', '0.00']"
Microsoft,Wireless Mobile Mouse 4000 Studio Series,Optical,Wireless,,Right,White / Black,"['USD', '0.00']"
Microsoft,Wireless Mobile Mouse 4000 for Business,Optical,Wireless,1000.0,Right,Black,"['USD', '23.00']"
Microsoft,Wireless Mobile Mouse 6000,Optical,Wireless,,Both,White,"['USD', '279.94']"
Microsoft,Wireless Mobile Mouse3500,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Mionix,AVIOR 7000,Optical,Wired,7000.0,Both,Black / Blue,"['USD', '46.42']"
Mionix,AVIOR 8200,Laser,Wired,8200.0,Both,Black / Green,"['USD', '0.00']"
Mionix,AVIOR SK,Optical,Wired,7000.0,Both,Black / White,"['USD', '0.00']"
Mionix,AVIOR-7000,Optical,Wired,7000.0,Both,Black,"['USD', '46.42']"
Mionix,Avior French Fries,Optical,Wired,5000.0,Both,Yellow,"['USD', '0.00']"
Mionix,Avior Ice Cream,Optical,Wired,5000.0,Both,Blue,"['USD', '0.00']"
Mionix,Avior Shark Fin,Optical,Wired,5000.0,Both,Gray,"['USD', '24.99']"
Mionix,Castor,Optical,Wired,10000.0,Right,Black,"['USD', '0.00']"
Mionix,Castor Black,Optical,Wired,5000.0,Right,Black,"['USD', '227.29']"
Mionix,Castor French Fries,Optical,Wired,5000.0,Right,Yellow,"['USD', '0.00']"
Mionix,Castor Frosting,Optical,Wired,5000.0,Right,Pink,"['USD', '0.00']"
Mionix,Castor Ice Cream,Optical,Wired,5000.0,Right,Blue,"['USD', '0.00']"
Mionix,Castor Shark Fin,Optical,Wired,5000.0,Right,Gray,"['USD', '107.48']"
Mionix,NAOS 5000,Laser,Wired,5040.0,Right,Black,"['USD', '0.00']"
Mionix,NAOS 7000,Optical,Wired,7000.0,Right,Black / Blue,"['USD', '0.00']"
Mionix,NAOS 8200,Laser,Wired,8200.0,Right,Black,"['USD', '0.00']"
Mionix,Naos 3200,Optical,Wired,3200.0,Right,Black,"['USD', '239.82']"
Monoprice,109287,Laser,Wired,,Both,Black,"['USD', '0.00']"
Monoprice,11154,Laser,Wired,1600.0,Right,Black,"['USD', '0.00']"
Monoprice,11155,Laser,Wired,2400.0,Right,Black / Green,"['USD', '0.00']"
Monoprice,8495,Optical,Wired,1600.0,Both,Black,"['USD', '0.00']"
Monoprice,9253,Optical,Wired,,Both,Black / Red,"['USD', '0.00']"
Monoprice,9254,Optical,Wired,,Both,Black / Blue,"['USD', '0.00']"
Monoprice,9255,Optical,Wired,,Both,Black / Blue,"['USD', '0.00']"
Monoprice,9258,Optical,Wired,3400.0,Right,Black / Red,"['USD', '0.00']"
Monoprice,Executor,Laser,Wired,5600.0,Right,Black,"['USD', '0.00']"
Monoprice,M19,Optical,Wireless,,Both,Black / Silver,"['USD', '0.00']"
Monoprice,M24,Optical,Wireless,,Both,Black / Silver,"['USD', '0.00']"
Monoprice,MP-AM,Optical,Wired,2300.0,Both,Black / Red,"['USD', '0.00']"
Monoprice,MP-MiCo Optical Pro,Optical,Wired,1600.0,Both,Blue / White,"['USD', '0.00']"
NOX,Krom Khanda,Optical,Wired,4000.0,Right,Black / Orange,"['USD', '0.00']"
NOX,Krom Korps,Laser,Wired,8200.0,Right,Black / Orange,"['USD', '0.00']"
NZXT,Avatar S,Laser,Wired,1600.0,Both,White,"['USD', '0.00']"
Nexus,SM-7000B,Optical,Wireless,1000.0,Both,Black,"['USD', '29.95']"
Nexus,SM-8000B,Optical,Wireless,,Right,Black,"['USD', '25.99']"
Nexus,SM-9000B,Laser,Wireless,1600.0,Both,Black,"['USD', '0.00']"
Nexus,SM-9000C,Laser,Wireless,1600.0,Both,Black,"['USD', '0.00']"
Ninox,Aurora,Optical,Wired,4000.0,Right,Black / Red,"['USD', '0.00']"
Ozone Gaming,Xenon,Optical,Wired,3500.0,Both,Black,"['USD', '0.00']"
Patriot,Viper 550,Optical,Wired,10000.0,Both,Black,"['USD', '39.99']"
Patriot,Viper 551,Optical,Wired,10000.0,Both,Black,"['USD', '29.99']"
Patriot,Viper V560,Laser,Wired,8200.0,Right,Black / Red,"['USD', '0.00']"
Perixx,11063,Touchpad,Wireless,,Both,Black,"['USD', '0.00']"
Perixx,MX-1000,Optical,Wired,2000.0,Both,Black,"['USD', '0.00']"
Perixx,MX-2000,Laser,Wired,5040.0,Right,Black / Silver,"['USD', '26.99']"
Perixx,MX-2000B,Laser,Wired,5040.0,Right,Black / Silver,"['USD', '26.99']"
Perixx,MX-2000R,Laser,Wired,5040.0,Right,Black / Red,"['USD', '0.00']"
Perixx,MX-3000B,Laser,Wired,8200.0,Right,Black / Silver,"['USD', '0.00']"
Perixx,MX-3000R,Laser,Wired,8200.0,Right,Black / Red,"['USD', '0.00']"
Perixx,MX-3200,Laser,Wired,5040.0,Both,Black / Silver,"['USD', '0.00']"
Perixx,PERIMICE-201P B,Optical,Wired,800.0,Both,Black / Silver,"['USD', '9.99']"
Perixx,PERIMICE-307B,Optical,Wired,1600.0,Right,Black / Silver,"['USD', '0.00']"
Perixx,PERIMICE-307R,Optical,Wired,1600.0,Right,Black / Red,"['USD', '0.00']"
Perixx,PERIMICE-513,Optical,Wired,2000.0,Right,Black,"['USD', '0.00']"
Perixx,PERIMICE-711,Optical,Wireless,1600.0,Right,Black,"['USD', '0.00']"
Perixx,PERIMICE-712B,Optical,Wireless,2000.0,Right,Black / Silver,"['USD', '0.00']"
Perixx,PERIMICE-712R,Optical,Wireless,2000.0,Right,Black / Red,"['USD', '0.00']"
Perixx,PERIMICE-713,Optical,Wireless,2000.0,Right,Black,"['USD', '0.00']"
Perixx,Perimice-710,Optical,Wireless,1600.0,Right,Black / Red,"['USD', '0.00']"
Perixx,Perimice-710W,Optical,Wireless,1600.0,Right,White,"['USD', '0.00']"
Polaroid,PMI8500,Optical,Wired,,,Black,"['USD', '0.00']"
Qumax,LYNX-M9 UP,Optical,Wired,800.0,Both,Black / Silver,"['USD', '0.00']"
Qumax,Lynx S2-Black,Laser,Wired,2400.0,Both,Black,"['USD', '0.00']"
Qumax,Lynx S2-Red,Laser,Wired,2400.0,Both,Red / Black,"['USD', '0.00']"
RIOTORO,URUZ Z5 Classic RGB,Optical,Wired,4000.0,Right,Black,"['USD', '53.61']"
RIOTORO,URUZ Z5 Lightning RGB,Optical,Wired,4000.0,Right,Black,"['USD', '0.00']"
ROCCAT,KONE Pure Ultra,Optical,Wired,16000.0,Right,White,"['USD', '68.23']"
ROCCAT,KONE XTD,Optical,Wired,6400.0,Right,Black,"['USD', '0.00']"
ROCCAT,Kain 100 Aimo RGB,Optical,Wired,8500.0,Right,Black,"['USD', '56.16']"
ROCCAT,Kain 120 Aimo RGB,Optical,Wired,16000.0,Right,Black,"['USD', '46.16']"
ROCCAT,Kain 200 Aimo RGB,Optical,Wireless,16000.0,Right,Black,"['USD', '84.99']"
ROCCAT,Kain 202 Aimo RGB,Optical,Wireless,16000.0,Right,White,"['USD', '84.63']"
ROCCAT,Kiro,Optical,Wired,4000.0,Both,Black,"['USD', '0.00']"
ROCCAT,Kone,Laser,Wired,3200.0,Right,Black,"['USD', '0.00']"
ROCCAT,Kone AIMO,Optical,Wired,12000.0,Right,White,"['USD', '0.00']"
ROCCAT,Kone AIMO Remastered,Optical,Wired,16000.0,Right,Black,"['USD', '73.73']"
ROCCAT,Kone EMP,Optical,Wired,12000.0,Right,Black,"['USD', '203.53']"
ROCCAT,Kone Pure,Laser,Wired,8200.0,Right,Black / Orange,"['USD', '0.00']"
ROCCAT,Kone Pure Camo Charge,Optical,Wired,5000.0,Right,Camo,"['USD', '89.99']"
ROCCAT,Kone Pure Color,Laser,Wired,8200.0,Right,Black / White,"['USD', '0.00']"
ROCCAT,Kone Pure Desert Strike,Optical,Wired,5000.0,Right,Brown / Black,"['USD', '65.00']"
ROCCAT,Kone Pure Military,Optical,Wired,5000.0,Right,Black / Red,"['USD', '0.00']"
ROCCAT,Kone Pure Naval Storm,Optical,Wired,5000.0,Right,Black / Silver,"['USD', '0.00']"
ROCCAT,Kone Pure Optical,Optical,Wired,4000.0,Right,Black / Red,"['USD', '0.00']"
ROCCAT,Kone XTD,Laser,Wired,8200.0,Right,Black / Silver,"['USD', '0.00']"
ROCCAT,Kone[+],Laser,Wired,6000.0,Right,Black,"['USD', '0.00']"
ROCCAT,Kova,Optical,Wired,7000.0,Right,White,"['USD', '45.90']"
ROCCAT,Kova RGB,Optical,Wired,7000.0,Both,Black,"['USD', '0.00']"
ROCCAT,Kova+,Optical,Wired,3200.0,Both,Black,"['USD', '0.00']"
ROCCAT,Leadr,Optical,Wireless,12000.0,Right,Black,"['USD', '129.29']"
ROCCAT,Lua,Optical,Wired,2000.0,Both,Black / Blue,"['USD', '17.98']"
ROCCAT,NYTH,Laser,Wired,12000.0,Right,Black / Blue,"['USD', '0.00']"
ROCCAT,Nyth,Laser,Wired,12000.0,Right,White,"['USD', '0.00']"
ROCCAT,ROC-11-700-R,Laser,Wired,8200.0,Right,Red / Black,"['USD', '0.00']"
ROCCAT,Savu,Optical,Wired,4000.0,Right,Black,"['USD', '0.00']"
ROCCAT,TYON,Laser,Wired,8200.0,Right,Black,"['USD', '0.00']"
Raptor Gaming,000RAPLM2,Optical,Wired,2000.0,Right,Black,"['USD', '0.00']"
Raptor Gaming,M3 DKT,Optical,Wired,1600.0,Right,Black,"['USD', '31.56']"
Razer,879862006228,Optical,Wired,6400.0,Both,Black / Yellow,"['USD', '0.00']"
