brand,model,chipset,vram,core_clock,boost_clock,color,length,price
HIS,H667FR2G,Radeon HD 6670,{'total': 2000000000},{'cycles': 800000000},,Black / Blue,180.0,"['USD', '0.00']"
HIS,H667FS1G,Radeon HD 6670,{'total': 1000000000},{'cycles': 800000000},,Black / Blue,,"['USD', '0.00']"
HIS,H667PNS1G,Radeon HD 6670,{'total': 1000000000},{'cycles': 800000000},,Blue / Silver,195.0,"['USD', '0.00']"
HIS,H667PS1G,Radeon HD 6670,{'total': 1000000000},{'cycles': 800000000},,Green / Silver,,"['USD', '0.00']"
HIS,H675F1GD,Radeon HD 6750,{'total': 1000000000},{'cycles': 700000000},,Black / Blue,,"['USD', '0.00']"
HIS,H675FS1G,Radeon HD 6750,{'total': 1000000000},{'cycles': 700000000},,Black / Blue,169.0,"['USD', '0.00']"
HIS,H677F1GD,Radeon HD 6770,{'total': 1000000000},{'cycles': 850000000},,,,"['USD', '0.00']"
HIS,H677FN1GD,Radeon HD 6770,{'total': 1000000000},{'cycles': 850000000},,Black / Blue,197.0,"['USD', '0.00']"
HIS,H677QNT1GD,Radeon HD 6770,{'total': 1000000000},{'cycles': 880000000},,,,"['USD', '0.00']"
HIS,H679F1GD,Radeon HD 6790,{'total': 1000000000},{'cycles': 840000000},,Black / Blue,,"['USD', '0.00']"
HIS,H679QNT1G2M,Radeon HD 6790,{'total': 1000000000},{'cycles': 900000000},,,,"['USD', '0.00']"
HIS,H685F1GD,Radeon HD 6850,{'total': 1000000000},{'cycles': 775000000},,Black / Blue,,"['USD', '0.00']"
HIS,H685FN1GD,Radeon HD 6850,{'total': 1000000000},{'cycles': 775000000},,Black / Blue,,"['USD', '0.00']"
HIS,H685QN1GD,Radeon HD 6850,{'total': 1000000000},{'cycles': 775000000},,,,"['USD', '0.00']"
HIS,H685QNT1GD,Radeon HD 6850,{'total': 1000000000},{'cycles': 820000000},,Green,,"['USD', '0.00']"
HIS,H687F1G2M,Radeon HD 6870,{'total': 1000000000},{'cycles': 900000000},,Black / Blue,,"['USD', '0.00']"
HIS,H687FN1GD,Radeon HD 6870,{'total': 1000000000},{'cycles': 900000000},,Black / Blue,,"['USD', '0.00']"
HIS,H687FT1G2M,Radeon HD 6870,{'total': 1000000000},{'cycles': 920000000},,,261.0,"['USD', '0.00']"
HIS,H687Q1G2M,Radeon HD 6870,{'total': 1000000000},{'cycles': 900000000},,Translucent Blue,287.0,"['USD', '0.00']"
HIS,H687QN1G2M,Radeon HD 6870,{'total': 1000000000},{'cycles': 900000000},,Translucent Blue,260.0,"['USD', '0.00']"
HIS,H687QNT1G2M,Radeon HD 6870,{'total': 1000000000},{'cycles': 920000000},,Green,,"['USD', '0.00']"
HIS,H687QNX1G2M,Radeon HD 6870,{'total': 1000000000},{'cycles': 975000000},,Green,,"['USD', '0.00']"
HIS,H695F2G2M,Radeon HD 6950,{'total': 2000000000},{'cycles': 800000000},,Red / Blue,,"['USD', '0.00']"
HIS,H695FN2G2M,Radeon HD 6950,{'total': 2000000000},{'cycles': 800000000},,Black / Blue,255.0,"['USD', '0.00']"
HIS,H695FT2G2M,Radeon HD 6950,{'total': 2000000000},{'cycles': 840000000},,Black / Blue,,"['USD', '0.00']"
HIS,H695QN1G2M,Radeon HD 6950,{'total': 1000000000},{'cycles': 800000000},,Translucent Blue,260.0,"['USD', '0.00']"
HIS,H695QNT1G2M,Radeon HD 6950,{'total': 1000000000},{'cycles': 840000000},,Green,,"['USD', '0.00']"
HIS,H695QNT2G2M,Radeon HD 6950,{'total': 2000000000},{'cycles': 840000000},,Green,,"['USD', '0.00']"
HIS,H695QNX2G2M,Radeon HD 6950,{'total': 2000000000},{'cycles': 880000000},,,,"['USD', '0.00']"
HIS,H697F2G2M,Radeon HD 6970,{'total': 2000000000},{'cycles': 880000000},,Black / Blue,,"['USD', '0.00']"
HIS,H697FT2G2M,Radeon HD 6970,{'total': 2000000000},{'cycles': 900000000},,Black / Blue,,"['USD', '0.00']"
HIS,H697Q2G2M,Radeon HD 6970,{'total': 2000000000},{'cycles': 880000000},,,294.0,"['USD', '0.00']"
HIS,H697QM2G2M,Radeon HD 6970,{'total': 2000000000},{'cycles': 880000000},,,,"['USD', '0.00']"
HIS,H697QT2G2M,Radeon HD 6970,{'total': 2000000000},{'cycles': 900000000},,Blue / Silver,,"['USD', '0.00']"
HIS,H699F4G4M,Radeon HD 6990,{'total': 4000000000},{'cycles': 830000000},,Black / Blue,,"['USD', '0.00']"
HIS,H775F1GD,Radeon HD 7750,{'total': 1000000000},{'cycles': 800000000},,Black / Blue,181.0,"['USD', '0.00']"
HIS,H775FN1G,Radeon HD 7750,{'total': 1000000000},{'cycles': 800000000},,Black / Blue,194.0,"['USD', '0.00']"
HIS,H775FS2G,Radeon HD 7750,{'total': 2000000000},{'cycles': 800000000},,Black / Blue,181.0,"['USD', '0.00']"
HIS,H775P1GD,Radeon HD 7750,{'total': 1000000000},{'cycles': 800000000},,Blue / Silver,271.0,"['USD', '0.00']"
HIS,H775QNT1G2M,Radeon HD 7750,{'total': 1000000000},{'cycles': 900000000},,Black / Silver,231.0,"['USD', '0.00']"
HIS,H777F1G2M,Radeon HD 7770,{'total': 1000000000},{'cycles': 1000000000},,Black / Blue,,"['USD', '0.00']"
HIS,H777QN1G2M,Radeon HD 7770,{'total': 1000000000},{'cycles': 1000000000},,Black / Silver,231.0,"['USD', '0.00']"
HIS,H779FT1GD,Radeon HD 7790,{'total': 1000000000},{'cycles': 1075000000},,Black / Blue,224.0,"['USD', '0.00']"
HIS,H785F1G2M,Radeon HD 7850,{'total': 1000000000},{'cycles': 860000000},,Black / Blue,230.0,"['USD', '0.00']"
HIS,H785F2G2M,Radeon HD 7850,{'total': 2000000000},{'cycles': 860000000},,Black / Blue,230.0,"['USD', '0.00']"
HIS,H785Q2G2M,Radeon HD 7850,{'total': 2000000000},{'cycles': 860000000},,Black / Blue,296.0,"['USD', '0.00']"
HIS,H785QN1G2M,Radeon HD 7850,{'total': 1000000000},{'cycles': 860000000},,Black / Silver,234.0,"['USD', '0.00']"
HIS,H785QN2G2M,Radeon HD 7850,{'total': 2000000000},{'cycles': 860000000},,Black / Silver,234.0,"['USD', '0.00']"
HIS,H785QNT2G2M,Radeon HD 7850,{'total': 2000000000},{'cycles': 1000000000},,Black / Silver,234.0,"['USD', '0.00']"
HIS,H785QT4G2M,Radeon HD 7850,{'total': 4000000000},{'cycles': 1000000000},,Black / Blue,296.0,"['USD', '0.00']"
HIS,H787F2G2M,Radeon HD 7870,{'total': 2000000000},{'cycles': 1000000000},,Black / Silver,255.0,"['USD', '0.00']"
HIS,H787Q2G2M,Radeon HD 7870,{'total': 2000000000},{'cycles': 1000000000},,Black / Blue,296.0,"['USD', '0.00']"
HIS,H787QN2G2M,Radeon HD 7870,{'total': 2000000000},{'cycles': 1000000000},,Black / Silver,255.0,"['USD', '0.00']"
HIS,H787QT2G2M,Radeon HD 7870 GHz Edition,{'total': 2000000000},{'cycles': 1100000000},,Black / Blue,296.0,"['USD', '0.00']"
HIS,H795F3G2M,Radeon HD 7950,{'total': 3000000000},{'cycles': 800000000},,Black / Red,320.0,"['USD', '0.00']"
HIS,H795Q3G2M,Radeon HD 7950,{'total': 3000000000},{'cycles': 800000000},,Black / Blue,294.0,"['USD', '0.00']"
HIS,H795QC3G2M,Radeon HD 7950,{'total': 3000000000},{'cycles': 850000000},,Black / Blue,294.0,"['USD', '0.00']"
HIS,H795QMC3G2M,Radeon HD 7950,{'total': 3000000000},{'cycles': 850000000},,Black / Silver,311.0,"['USD', '0.00']"
HIS,H795QT3G2M,Radeon HD 7950,{'total': 3000000000},{'cycles': 900000000},,Black / Blue,294.0,"['USD', '0.00']"
HIS,H797F3G2M,Radeon HD 7970,{'total': 3000000000},{'cycles': 925000000},,Black / Red,320.0,"['USD', '0.00']"
HIS,H797QM3G2M,Radeon HD 7970,{'total': 3000000000},{'cycles': 925000000},,Black / Silver,312.0,"['USD', '0.00']"
HIS,H797QMC3G2M,Radeon HD 7970 GHz Edition,{'total': 3000000000},{'cycles': 1000000000},,Black / Silver,310.0,"['USD', '0.00']"
HIS,H797QMG3G,Radeon HD 7970 GHz Edition,{'total': 3000000000},{'cycles': 1000000000},,Black / Silver,310.0,"['USD', '0.00']"
HIS,H799F6G4M,Radeon HD 7990,{'total': 6000000000},{'cycles': 950000000},,Black / Red,320.0,"['USD', '0.00']"
HIS,HS-480R8FSNR,Radeon RX 480,{'total': 8000000000},{'cycles': 1120000000},{'cycles': 1266000000},Black / Red,242.0,"['USD', '0.00']"
HIS,HS-57LR8SSNR,Radeon RX 5700,{'total': 8000000000},{'cycles': 1465000000},{'cycles': 1725000000},Black,268.0,"['USD', '0.00']"
HIS,HS-57XR8SSBR,Radeon RX 5700 XT,{'total': 8000000000},{'cycles': 1605000000},{'cycles': 1905000000},,272.0,"['USD', '0.00']"
HIS,HS-VEGR8DSNR,Radeon RX VEGA 64,{'total': 8000000000},{'cycles': 1406000000},{'cycles': 1677000000},Silver / Red,283.0,"['USD', '0.00']"
HIS,IceQ,Radeon HD 7850,{'total': 2000000000},{'cycles': 1000000000},,Black / Blue,296.0,"['USD', '0.00']"
HIS,IceQ Hybrid,Radeon R9 290X,{'total': 4000000000},{'cycles': 1100000000},,Black / Blue,275.0,"['USD', '0.00']"
HIS,IceQ X²,Radeon R7 260X,{'total': 2000000000},{'cycles': 1100000000},,Black / Silver,203.0,"['USD', '0.00']"
HIS,IceQ X² Boost,Radeon R9 270X,{'total': 4000000000},{'cycles': 1000000000},{'cycles': 1050000000},Black / Silver,210.0,"['USD', '0.00']"
HIS,IceQ X² OC,Radeon R9 390,{'total': 8000000000},{'cycles': 1020000000},,Gold,297.0,"['USD', '0.00']"
HIS,IceQ X² Turbo,Radeon RX 470,{'total': 4000000000},{'cycles': 926000000},{'cycles': 1256000000},Black / Blue,241.0,"['USD', '0.00']"
HIS,Limited Edition,Radeon RX VEGA 64,{'total': 8000000000},{'cycles': 1247000000},{'cycles': 1546000000},Silver / Red,283.0,"['USD', '0.00']"
HIS,Mini IceQ X²,Radeon R9 285,{'total': 2000000000},{'cycles': 938000000},,Black / Silver,210.0,"['USD', '0.00']"
HIS,iCooler,Radeon R7 260X,{'total': 2000000000},,{'cycles': 1100000000},Black / Blue,182.0,"['USD', '0.00']"
HIS,iCooler OC,Radeon RX 460,{'total': 2000000000},{'cycles': 1090000000},{'cycles': 1220000000},Black / Blue,170.0,"['USD', '0.00']"
HIS,iCooler Turbo,Radeon R7 260X,{'total': 1000000000},,{'cycles': 1075000000},Black / Blue,225.0,"['USD', '0.00']"
HP,A7U60AT,Quadro 410,{'total': 500000000},{'cycles': 706000000},,Black / Green,176.0,"['USD', '0.00']"
HP,B4J92AA,GeForce GT 630,{'total': 2000000000},,,Black / Blue,,"['USD', '0.00']"
HP,C2J92AA,Quadro K600,{'total': 1000000000},{'cycles': 876000000},,Black / Green,160.0,"['USD', '0.00']"
HP,C2J93AA,Quadro K2000,{'total': 2000000000},,,Black / Green,203.0,"['USD', '135.49']"
HP,C2J93AT,Quadro K2000,{'total': 2000000000},{'cycles': 954000000},,Black / Green,202.0,"['USD', '119.29']"
HP,C2J94AT,Quadro K4000,{'total': 3000000000},{'cycles': 810000000},,Black / Silver,241.0,"['USD', '188.75']"
HP,C2J95AT,Quadro K5000,{'total': 4000000000},{'cycles': 706000000},,Black / Silver,267.0,"['USD', '0.00']"
HP,C3G86AT,Quadro K4000M,{'total': 4000000000},{'cycles': 600000000},,Black / Silver,,"['USD', '0.00']"
HP,FirePro W7000,FirePro W7000,{'total': 4000000000},{'cycles': 950000000},,Black / Red,242.0,"['USD', '153.09']"
HP,Firepro V3900,FirePro V3900,{'total': 1000000000},{'cycles': 650000000},,Black / Red,168.0,"['USD', '98.99']"
HP,J3G92AT,FirePro W5100,{'total': 4000000000},{'cycles': 930000000},,Black / Red,171.0,"['USD', '259.98']"
HP,J3G93AT,FirePro W7100,{'total': 8000000000},{'cycles': 920000000},,Black / Red,241.0,"['USD', '387.98']"
Inno3D,Compact,GeForce GTX 1050,{'total': 2000000000},{'cycles': 1354000000},{'cycles': 1455000000},Black / White,145.0,"['USD', '0.00']"
Inno3D,Gaming OC X2,GeForce RTX 2080 SUPER,{'total': 8000000000},{'cycles': 1650000000},{'cycles': 1845000000},Black,300.0,"['USD', '0.00']"
Inno3D,Gaming OC X3,GeForce RTX 2070 SUPER,{'total': 8000000000},{'cycles': 1605000000},{'cycles': 1815000000},Black,272.0,"['USD', '0.00']"
Inno3D,Gaming X2 OC,GeForce RTX 2060 SUPER,{'total': 8000000000},{'cycles': 1470000000},{'cycles': 1695000000},Black,264.0,"['USD', '0.00']"
Inno3D,HerculeZ,GeForce GTX 960,{'total': 2000000000},{'cycles': 1329000000},{'cycles': 1393000000},Black / Red,300.0,"['USD', '0.00']"
Inno3D,HerculeZ Twin X2,GeForce GTX 1070 Ti,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1683000000},Black,266.0,"['USD', '0.00']"
Inno3D,HerculeZ Twin X2 V2,GeForce GTX 1070 Ti,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1683000000},Black,200.0,"['USD', '0.00']"
Inno3D,HerculeZ X3 Air Boss,GeForce GTX 980,{'total': 4000000000},{'cycles': 1228000000},{'cycles': 1329000000},Black / Red,300.0,"['USD', '0.00']"
Inno3D,HerculeZ X4 Air Boss,GeForce GTX 970,{'total': 4000000000},{'cycles': 1152000000},{'cycles': 1279000000},Black / Red,300.0,"['USD', '0.00']"
Inno3D,JET,GeForce GTX 1070 Ti,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1683000000},Black,267.0,"['USD', '0.00']"
Inno3D,N105T2-1SDV-M5CM,GeForce GTX 1050 Ti,{'total': 4000000000},{'cycles': 1290000000},{'cycles': 1392000000},Black / Red,211.0,"['USD', '0.00']"
Inno3D,N760-3SDN-E5DSX,GeForce GTX 760,{'total': 2000000000},{'cycles': 1006000000},{'cycles': 1059000000},Black,,"['USD', '0.00']"
Inno3D,N98T-1DDN-N5HN,GeForce GTX 980 Ti,{'total': 6000000000},{'cycles': 1000000000},{'cycles': 1075000000},Black / Silver,282.0,"['USD', '0.00']"
Inno3D,Twin X2,GeForce GTX 1050,{'total': 2000000000},{'cycles': 1354000000},{'cycles': 1455000000},Black / White,195.0,"['USD', '0.00']"
Inno3D,Twin X2 OC,GeForce GTX 1650 SUPER,{'total': 4000000000},{'cycles': 1530000000},{'cycles': 1755000000},Black,220.0,"['USD', '0.00']"
Inno3D,Twin X2 OC RGB,GeForce RTX 2060 SUPER,{'total': 8000000000},{'cycles': 1470000000},{'cycles': 1665000000},Black,220.0,"['USD', '0.00']"
Inno3D,iChill,GeForce GTX 1080,{'total': 8000000000},{'cycles': 1733000000},{'cycles': 1873000000},Silver / Red,303.0,"['USD', '0.00']"
Inno3D,iChill Black,GeForce RTX 2080 Ti,{'total': 11000000000},{'cycles': 1350000000},{'cycles': 1695000000},Silver / Black,268.0,"['USD', '0.00']"
Inno3D,iChill GF X3,GeForce GTX 980 Ti,{'total': 6000000000},{'cycles': 1152000000},{'cycles': 1241000000},Black / Silver,300.0,"['USD', '0.00']"
Inno3D,iChill HerculeZ,GeForce GTX 760,{'total': 2000000000},{'cycles': 1060000000},{'cycles': 1124000000},Black / Silver,295.0,"['USD', '0.00']"
Inno3D,iChill HerculeZ X4 Air Boss Ultra,GeForce GTX 970,{'total': 4000000000},{'cycles': 1152000000},{'cycles': 1279000000},Black / Red,300.0,"['USD', '0.00']"
Inno3D,iChill X3,GeForce RTX 2070 SUPER,{'total': 8000000000},{'cycles': 1605000000},{'cycles': 1845000000},Black,302.0,"['USD', '0.00']"
Inno3D,iChill X3 Ultra,GeForce RTX 2060 SUPER,{'total': 8000000000},{'cycles': 1470000000},{'cycles': 1695000000},Black,300.0,"['USD', '0.00']"
Inno3D,iChill X3 V2,GeForce GTX 1070 Ti,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1683000000},Silver / Black,302.2,"['USD', '0.00']"
Inno3D,iChill X4,GeForce GTX 1070 Ti,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1683000000},Black,302.2,"['USD', '0.00']"
Jaton,Video-339PCI-HLX,Radeon HD 5450,{'total': 500000000},,,Black / Blue,144.0,"['USD', '0.00']"
Jaton,Video-PX430GT-LX,GeForce GT 430,{'total': 1000000000},,,Green / Silver,144.0,"['USD', '0.00']"
Jaton,Video-PX520GT-LX,GeForce GT 520,{'total': 1000000000},,,,144.0,"['USD', '0.00']"
Jaton,Video-PX610GT-EX,GeForce GT 610,{'total': 2000000000},,,Black / Green,144.0,"['USD', '0.00']"
Jaton,Video-PX610GT-LX,GeForce GT 610,{'total': 1000000000},{'cycles': 400000000},,Black / Green,144.0,"['USD', '0.00']"
Jaton,Video-PX658-DLP-EX,GeForce GT 630,{'total': 2000000000},,,Green / Silver,,"['USD', '101.40']"
Jaton,Video-PX658-DLP-LX,GeForce GT 630,{'total': 1000000000},,,Green / Silver,,"['USD', '0.00']"
KFA2,(1-Click OC),GeForce GTX 1660 Ti,{'total': 6000000000},{'cycles': 1500000000},{'cycles': 1800000000},Black,228.0,"['USD', '0.00']"
KFA2,26NRL7HPX7OK,GeForce RTX 2060,{'total': 6000000000},{'cycles': 1365000000},{'cycles': 1710000000},Black,228.0,"['USD', '0.00']"
KFA2,60NRJ7DSX1PK,GeForce RTX 2060,{'total': 6000000000},{'cycles': 1365000000},{'cycles': 1680000000},Black,268.0,"['USD', '0.00']"
KFA2,60SRH7MD01BK,GeForce GTX 1660,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1785000000},Black,268.0,"['USD', '0.00']"
KFA2,76XPH6DV6XSX,GeForce GTX 760,{'total': 2000000000},{'cycles': 980000000},{'cycles': 1033000000},Black,241.0,"['USD', '0.00']"
KFA2,77XPH6DV6KXZ,GeForce GTX 770,{'total': 2000000000},{'cycles': 1110000000},{'cycles': 1163000000},Black / Blue,254.0,"['USD', '0.00']"
KFA2,78INH5DV9IXU,GeForce GTX 780 Ti,{'total': 3000000000},{'cycles': 876000000},{'cycles': 928000000},Black / Silver,280.0,"['USD', '0.00']"
KFA2,78XNH5DN8MSU,GeForce GTX 780,{'total': 3000000000},{'cycles': 967000000},{'cycles': 1019000000},Blue / Silver,266.0,"['USD', '0.00']"
KFA2,80IUJBMDP9VK,GeForce GTX 1080 Ti,{'total': 11000000000},{'cycles': 1480000000},{'cycles': 1582000000},Black / Blue,267.0,"['USD', '0.00']"
KFA2,80NSJ6DHK5VK,GeForce GTX 1080,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1733000000},Black / Blue,267.0,"['USD', '0.00']"
KFA2,96NPH8DND8VZ,GeForce GTX 960,{'total': 2000000000},{'cycles': 1165000000},{'cycles': 1228000000},Black / Silver,193.0,"['USD', '0.00']"
KFA2,98IRH5DH00GA,GeForce GTX 980 Ti,{'total': 6000000000},{'cycles': 1000000000},{'cycles': 1075000000},Black / Silver,281.0,"['USD', '0.00']"
KFA2,EX,GeForce GTX 1660,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1845000000},Black,233.0,"['USD', '0.00']"
KFA2,EX (1-Click OC),GeForce RTX 3060 Ti,{'total': 8000000000},{'cycles': 1410000000},{'cycles': 1710000000},Black / Gray,299.0,"['USD', '0.00']"
KFA2,EX Gamer,GeForce RTX 3090,{'total': 24000000000},{'cycles': 1400000000},{'cycles': 1755000000},Black,330.0,"['USD', '0.00']"
KFA2,EX White (1-Click OC),GeForce RTX 3060 Ti,{'total': 8000000000},{'cycles': 1410000000},{'cycles': 1710000000},White / Gray,299.0,"['USD', '0.00']"
KFA2,HOF,GeForce GTX 1080 Ti,{'total': 11000000000},{'cycles': 1569000000},{'cycles': 1683000000},White,313.0,"['USD', '0.00']"
KFA2,HOF Limited Edition,GeForce GTX 1080 Ti,{'total': 11000000000},{'cycles': 1645000000},{'cycles': 1759000000},White,313.0,"['USD', '0.00']"
KFA2,OC,GeForce GTX 1050 Ti,{'total': 4000000000},{'cycles': 1303000000},{'cycles': 1417000000},Black,196.0,"['USD', '0.00']"
KFA2,Razor,GeForce GTX 750 Ti,{'total': 2000000000},{'cycles': 1020000000},{'cycles': 1085000000},Silver / Blue,232.0,"['USD', '0.00']"
KFA2,SG,GeForce RTX 3090,{'total': 24000000000},{'cycles': 1400000000},{'cycles': 1710000000},Black,329.0,"['USD', '0.00']"
KFA2,Virtual Edition,GeForce GTX 1070,{'total': 8000000000},{'cycles': 1506000000},{'cycles': 1683000000},Black / Red,,"['USD', '0.00']"
KFA2,White MINI,GeForce GTX 1660,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1815000000},White,175.0,"['USD', '0.00']"
KFA2,Work The Frames Edition,GeForce RTX 2080 SUPER,{'total': 8000000000},{'cycles': 1650000000},{'cycles': 1860000000},Black,314.0,"['USD', '0.00']"
Leadtek,Quadro GP100,Quadro GP100,{'total': 16000000000},{'cycles': 1380000000},{'cycles': 1441000000},Black / Green,267.0,"['USD', '0.00']"
Lenovo,0B47075,Quadro 410,{'total': 500000000},{'cycles': 706000000},,Black / Green,176.0,"['USD', '0.00']"
Lenovo,0B47392,Quadro K2000,{'total': 2000000000},{'cycles': 954000000},,Black / Green,202.0,"['USD', '156.99']"
Lenovo,0B47394,Quadro K600,{'total': 1000000000},{'cycles': 876000000},,Black / Green,160.0,"['USD', '0.00']"
MSI,AERO,GeForce RTX 2080,{'total': 8000000000},{'cycles': 1515000000},{'cycles': 1710000000},Black / Green,268.0,"['USD', '0.00']"
MSI,AERO ITX,GeForce RTX 2060,{'total': 6000000000},{'cycles': 1365000000},{'cycles': 1680000000},Black / White,175.0,"['USD', '0.00']"
MSI,AERO ITX 2GD4 OC,GeForce GT 1030 DDR4,{'total': 2000000000},{'cycles': 1189000000},{'cycles': 1430000000},Black / White,147.0,"['USD', '0.00']"
MSI,AERO ITX OC,GeForce GTX 1060 6GB,{'total': 6000000000},{'cycles': 1544000000},{'cycles': 1759000000},Black / White,175.0,"['USD', '0.00']"
MSI,AIR BOOST,Radeon RX VEGA 56,{'total': 8000000000},{'cycles': 1156000000},{'cycles': 1471000000},Black / Red,270.0,"['USD', '0.00']"
MSI,AIR BOOST OC,Radeon RX VEGA 64,{'total': 8000000000},{'cycles': 1272000000},{'cycles': 1575000000},Black / Red,270.0,"['USD', '0.00']"
MSI,ARMOR,Radeon RX 590,{'total': 8000000000},{'cycles': 1469000000},{'cycles': 1545000000},Black / White,278.0,"['USD', '0.00']"
MSI,ARMOR 2X,GeForce GTX 980,{'total': 4000000000},{'cycles': 1190000000},{'cycles': 1102000000},Black / White,277.0,"['USD', '0.00']"
MSI,ARMOR MK2 OC,Radeon RX 580,{'total': 8000000000},{'cycles': 1340000000},{'cycles': 1380000000},Red / Black,270.0,"['USD', '499.11']"
MSI,ARMOR OC,GeForce GTX 1060 6GB,{'total': 6000000000},{'cycles': 1506000000},{'cycles': 1708000000},Black / White,279.0,"['USD', '0.00']"
MSI,ARMOR OCV1,GeForce GTX 1060 6GB,{'total': 6000000000},{'cycles': 1544000000},{'cycles': 1759000000},Black / White,275.0,"['USD', '0.00']"
MSI,ARMOR X,Radeon RX 580,{'total': 8000000000},{'cycles': 1257000000},{'cycles': 1366000000},Silver / Black,270.0,"['USD', '0.00']"
MSI,CYCLONE,GeForce GTX 460,{'total': 1000000000},{'cycles': 725000000},,Black,200.0,"['USD', '0.00']"
MSI,CYCLONE OC,GeForce GTX 550 Ti,{'total': 1000000000},{'cycles': 950000000},,Black / Silver,210.0,"['USD', '0.00']"
MSI,Cyclone PE,Radeon HD 6850,{'total': 1000000000},{'cycles': 775000000},,Black / Silver,216.0,"['USD', '0.00']"
MSI,D6 AERO ITX OC,GeForce GTX 1650,{'total': 4000000000},{'cycles': 1485000000},{'cycles': 1620000000},Black / White,170.0,"['USD', '177.99']"
MSI,D6 GAMING X,GeForce GTX 1650,{'total': 4000000000},{'cycles': 1485000000},{'cycles': 1710000000},Black,245.0,"['USD', '165.99']"
MSI,D6 VENTUS XS OC,GeForce GTX 1650,{'total': 4000000000},{'cycles': 1485000000},{'cycles': 1620000000},Black / Silver,178.0,"['USD', '374.97']"
MSI,DUKE,GeForce RTX 2080 Ti,{'total': 11000000000},{'cycles': 1350000000},{'cycles': 1665000000},Black,314.0,"['USD', '0.00']"
MSI,DUKE OC,GeForce GTX 1080,{'total': 8000000000},{'cycles': 1708000000},{'cycles': 1847000000},Black / Beige,312.0,"['USD', '0.00']"
MSI,EVOKE,Radeon RX 5700,{'total': 8000000000},{'cycles': 1490000000},{'cycles': 1650000000},Gold,254.0,"['USD', '0.00']"
MSI,EVOKE OC,Radeon RX 5700,{'total': 8000000000},{'cycles': 1540000000},{'cycles': 1700000000},Gold,254.0,"['USD', '0.00']"
MSI,GAMING 100ME,GeForce GTX 960,{'total': 2000000000},{'cycles': 1216000000},{'cycles': 1279000000},Black / Green,266.0,"['USD', '0.00']"
MSI,GAMING GE,GeForce GTX 970,{'total': 4000000000},{'cycles': 1165000000},{'cycles': 1317000000},Black / Gold,267.0,"['USD', '0.00']"
MSI,GAMING ITX,Radeon R9 270X,{'total': 2000000000},{'cycles': 1030000000},{'cycles': 1080000000},Black / Red,170.0,"['USD', '0.00']"
MSI,GAMING LE,GeForce GTX 980 Ti,{'total': 6000000000},{'cycles': 1000000000},{'cycles': 1076000000},Black / Red,269.0,"['USD', '0.00']"
MSI,GAMING LE 100ME,GeForce GTX 970,{'total': 4000000000},{'cycles': 1076000000},{'cycles': 1216000000},Black / Green,269.0,"['USD', '0.00']"
MSI,GAMING MX,Radeon RX 5600 XT,{'total': 6000000000},{'cycles': 1280000000},{'cycles': 1620000000},Black / Silver,297.0,"['USD', '348.00']"
MSI,GAMING TRIO,GeForce RTX 2080,{'total': 8000000000},{'cycles': 1515000000},{'cycles': 1800000000},,327.0,"['USD', '0.00']"
MSI,GAMING X,Radeon RX 570,{'total': 4000000000},{'cycles': 1168000000},{'cycles': 1293000000},Black / Red,276.0,"['USD', '329.00']"
MSI,GAMING X TRIO,GeForce RTX 2080 Ti,{'total': 11000000000},{'cycles': 1350000000},{'cycles': 1755000000},Black,327.0,"['USD', '0.00']"
MSI,GAMING X+,GeForce GTX 1080,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1847000000},,277.0,"['USD', '0.00']"
MSI,GAMING Z,GeForce RTX 2070,{'total': 8000000000},{'cycles': 1410000000},{'cycles': 1830000000},Black,307.0,"['USD', '0.00']"
MSI,GAMING Z TRIO,GeForce RTX 2070 SUPER,{'total': 8000000000},{'cycles': 1605000000},{'cycles': 1815000000},Black / Silver,328.0,"['USD', '0.00']"
MSI,GEFORCE GTX 1060 6GT OC,GeForce GTX 1060 6GB,{'total': 6000000000},{'cycles': 1544000000},{'cycles': 1759000000},Black / White,247.0,"['USD', '0.00']"
MSI,GT,Radeon RX 580,{'total': 8000000000},{'cycles': 1257000000},{'cycles': 1360000000},Black,237.0,"['USD', '0.00']"
MSI,GT 1030 2G LP OC,GeForce GT 1030,{'total': 2000000000},{'cycles': 1265000000},{'cycles': 1518000000},Black,159.0,"['USD', '83.97']"
MSI,GT 1030 2G LP OCV1,GeForce GT 1030,{'total': 2000000000},{'cycles': 1265000000},{'cycles': 1518000000},Black,159.0,"['USD', '0.00']"
MSI,GT 1030 2GD4 LP OC,GeForce GT 1030 DDR4,{'total': 2000000000},{'cycles': 1189000000},{'cycles': 1430000000},Black,150.0,"['USD', '79.00']"
MSI,GT 1030 2GH LP OC,GeForce GT 1030,{'total': 2000000000},{'cycles': 1265000000},{'cycles': 1518000000},Black,153.0,"['USD', '86.99']"
