brand,model,style,switches,backlight,tenkeyless,connection,color,price
Ducky,DK9008 Shine 3 Green LED Backlit (Red Cherry MX),Standard,Cherry MX Red,Green,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Magenta LED Backlit (Black Cherry MX),Standard,Cherry MX Black,Purple,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Magenta LED Backlit (Blue Cherry MX),Standard,Cherry MX Blue,Purple,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Magenta LED Backlit (Brown Cherry MX),Standard,Cherry MX Brown,Purple,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Magenta LED Backlit (Red Cherry MX),Standard,Cherry MX Red,Purple,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Orange LED Backlit (Black Cherry MX),Standard,Cherry MX Black,Orange,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Orange LED Backlit (Blue Cherry MX),Standard,Cherry MX Blue,Orange,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Orange LED Backlit (Brown Cherry MX),Standard,Cherry MX Brown,Orange,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Orange LED Backlit (Red Cherry MX),Standard,Cherry MX Red,Orange,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Red LED Backlit (Black Cherry MX),Standard,Cherry MX Black,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Red LED Backlit (Blue Cherry MX),Standard,Cherry MX Blue,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Red LED Backlit (Brown Cherry MX),Standard,Cherry MX Brown,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 Red LED Backlit (Red Cherry MX),Standard,Cherry MX Red,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 White LED Backlit (Black Cherry MX),Standard,Cherry MX Black,White,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 White LED Backlit (Brown Cherry MX),Standard,Cherry MX Brown,White,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine 3 White LED Backlit (Red Cherry MX),Standard,Cherry MX Red,White,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008 Shine II,Gaming,Cherry MX Blue,Blue,False,Wired,White / Black,"['USD', '0.00']"
Ducky,DK9008 Shine II (M Edition),Standard,Cherry MX Red,White,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008G2,Standard,Cherry MX Brown,,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008G2 PBT,Standard,Cherry MX Brown,,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008G2 PRO,Gaming,Cherry MX Black,,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008G2-AEPLB,Gaming,Cherry MX Black,,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008G2-BEPTW,Gaming,Cherry MX Brown,,False,Wired,White,"['USD', '0.00']"
Ducky,DK9008G2-CEPLB,Gaming,Cherry MX Blue,,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008G2-CEPTW,Gaming,Cherry MX Blue,,False,Wired,White,"['USD', '0.00']"
Ducky,DK9008G2-REPLB,Gaming,Cherry MX Red,,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008G2PRO-AUSPHH,Gaming,Cherry MX Black,,False,Wired,Gray / Black,"['USD', '0.00']"
Ducky,DK9008G2PRO-AUSPHS,Gaming,Cherry MX Black,,False,Wired,Black / Blue,"['USD', '0.00']"
Ducky,DK9008G2PRO-BUSLLA,Gaming,Cherry MX Brown,,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008G2PRO-BUSPHH,Gaming,Cherry MX Brown,,False,Wired,Gray / Black,"['USD', '0.00']"
Ducky,DK9008G2PRO-BUSPHS,Gaming,Cherry MX Brown,,False,Wired,Black / Blue,"['USD', '0.00']"
Ducky,DK9008G2PRO-CUSPHH,Gaming,Cherry MX Blue,,False,Wired,Gray / Black,"['USD', '0.00']"
Ducky,DK9008G2PRO-CUSPHS,Gaming,Cherry MX Blue,,False,Wired,Black / Blue,"['USD', '0.00']"
Ducky,DK9008G2PRO-RUSPHH,Gaming,Cherry MX Red,,False,Wired,Gray / Black,"['USD', '0.00']"
Ducky,DK9008G2PRO-RUSPHS,Gaming,Cherry MX Red,,False,Wired,Black / Blue,"['USD', '0.00']"
Ducky,DK9008S,Standard,Cherry MX Brown,White,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-ACALB,Gaming,Cherry MX Black,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-AEALB,Gaming,Cherry MX Black,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-AEALG,Gaming,Cherry MX Black,Green,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-AEALP,Gaming,Cherry MX Black,Purple,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-AEALR,Gaming,Cherry MX Black,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-AEALY,Gaming,Cherry MX Black,Yellow,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-BCALB,Gaming,Cherry MX Brown,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-BEALB,Standard,Cherry MX Brown,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-BEALG,Gaming,Cherry MX Brown,Green,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-BEALP,Gaming,Cherry MX Brown,Purple,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-BEALR,Gaming,Cherry MX Brown,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-BEALY,Standard,Cherry MX Brown,Yellow,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-BJALB,Gaming,Cherry MX Brown,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-CCALB,Gaming,Cherry MX Blue,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-CEALB,Gaming,Cherry MX Blue,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-CEALG,Gaming,Cherry MX Blue,Green,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-CEALP,Gaming,Cherry MX Blue,Purple,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-CEALR,Gaming,Cherry MX Blue,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-CEALW,Gaming,Cherry MX Blue,White,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-CEALY,Gaming,Cherry MX Blue,Yellow,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-REALB,Gaming,Cherry MX Red,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-REALG,Gaming,Cherry MX Red,Green,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-REALP,Gaming,Cherry MX Red,Purple,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-REALR,Gaming,Cherry MX Red,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-REALW,Gaming,Cherry MX Red,White,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S-REALY,Gaming,Cherry MX Red,Yellow,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2 Shine II,Standard,Cherry MX Red,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-AUSALB,Gaming,Cherry MX Black,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-AUSALG,Gaming,Cherry MX Black,Green,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-AUSALR,Gaming,Cherry MX Black,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-AUSALT,Gaming,Cherry MX Black,Orange,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-AUSALW,Gaming,Cherry MX Black,White,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-BUSALG,Gaming,Cherry MX Brown,Green,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-BUSALT,Gaming,Cherry MX Brown,Orange,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-CUSALB,Gaming,Cherry MX Blue,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-CUSALG,Gaming,Cherry MX Blue,Green,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-CUSALR,Gaming,Cherry MX Blue,Red,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-CUSALT,Gaming,Cherry MX Blue,Orange,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-RUSALB,Gaming,Cherry MX Red,Blue,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-RUSALG,Gaming,Cherry MX Red,Green,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9008S2-RUSALT,Gaming,Cherry MX Red,Orange,False,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Blue LED Backlit (Black Cherry MX),Standard,Cherry MX Black,Blue,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Blue LED Backlit (Blue Cherry MX),Standard,Cherry MX Blue,Blue,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Blue LED Backlit (Brown Cherry MX),Standard,Cherry MX Brown,Blue,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Blue LED Backlit (Red Cherry MX),Standard,Cherry MX Red,Blue,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Green LED Backlit (Black Cherry MX),Standard,Cherry MX Black,Green,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Green LED Backlit (Blue Cherry MX),Standard,Cherry MX Blue,Green,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Green LED Backlit (Brown Cherry MX),Standard,Cherry MX Brown,Green,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Green LED Backlit (Red Cherry MX),Standard,Cherry MX Red,Green,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Magenta LED Backlit (Black Cherry MX),Standard,Cherry MX Black,Purple,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Magenta LED Backlit (Blue Cherry MX),Standard,Cherry MX Blue,Purple,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Magenta LED Backlit (Brown Cherry MX),Standard,Cherry MX Brown,Purple,True,Wired,Black,"['USD', '0.00']"
Ducky,DK9087 Shine 3 TKL Magenta LED Backlit (Red Cherry MX),Standard,Cherry MX Red,Purple,True,Wired,Black,"['USD', '0.00']"
