brand,model,size,color,rpm,airflow,decibels,pwm,price
silentiumpc,mistral 140,0.5263157894736842,black,"{'min': none, 'max': none, 'default': 1000}","{'min': none, 'max': none, 'default': 61.0}","{'min': none, 'max': none, 'default': 11.0}",False,0.0
silentiumpc,sigma pro 140,0.5263157894736842,black,"{'min': 500, 'max': 1400, 'default': none}","{'min': none, 'max': none, 'default': 78.6}","{'min': none, 'max': none, 'default': 11.0}",True,0.0
silentiumpc,zephyr 140,0.5263157894736842,black,"{'min': none, 'max': none, 'default': 600}","{'min': none, 'max': none, 'default': 47.0}","{'min': none, 'max': none, 'default': 8.9}",False,0.0
silverstone,ap,0.5263157894736842,black / white,"{'min': 500, 'max': 1500, 'default': none}","{'min': 13.62, 'max': 44.2, 'default': none}","{'min': 19.25, 'max': 23.54, 'default': none}",True,0.0
silverstone,air penetrator,0.4210526315789473,blue,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 31.4}","{'min': none, 'max': none, 'default': 31.4}",False,0.0
silverstone,fhp,0.5263157894736842,black,"{'min': 500, 'max': 2000, 'default': none}","{'min': 42.8, 'max': 171.0, 'default': none}","{'min': 13.4, 'max': 43.5, 'default': none}",True,0.0
silverstone,fm,0.4210526315789473,white,"{'min': 800, 'max': 2400, 'default': none}","{'min': none, 'max': none, 'default': 110.03}","{'min': 17.0, 'max': 39.5, 'default': none}",False,0.0
silverstone,fn,0.4210526315789473,clear,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 58.47}","{'min': none, 'max': none, 'default': 25.15}",False,0.0
silverstone,fq,0.2736842105263158,white / blue,"{'min': 1000, 'max': 2500, 'default': none}","{'min': 19.8, 'max': 44.2, 'default': none}","{'min': 15.3, 'max': 24.8, 'default': none}",True,0.0
silverstone,fw,0.5263157894736842,black,"{'min': 500, 'max': 1800, 'default': none}","{'min': 18.77, 'max': 60.54, 'default': none}","{'min': 18.48, 'max': 23.33, 'default': none}",True,0.0
silverstone,scool,0.4210526315789473,blue,"{'min': 400, 'max': 950, 'default': none}","{'min': 17.75, 'max': 42.15, 'default': none}","{'min': 15.0, 'max': 18.0, 'default': none}",False,0.0
startech,fan12025pwm,0.4210526315789473,black,"{'min': 800, 'max': 2200, 'default': none}","{'min': 33.2, 'max': 78.41, 'default': none}","{'min': 17.2, 'max': 39.0, 'default': none}",False,0.0
startech,fan4x1lp4,0.0,black,"{'min': 5000, 'max': 5499, 'default': none}","{'min': 1.0, 'max': 5.0, 'default': none}","{'min': 20.0, 'max': 25.0, 'default': none}",False,0.0
startech,fan8025pwm,0.2105263157894736,black,"{'min': 800, 'max': 2500, 'default': none}","{'min': 9.74, 'max': 25.02, 'default': none}","{'min': 10.0, 'max': 28.0, 'default': none}",False,0.0
startech,fan8x25tx3l,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 26.6}","{'min': none, 'max': none, 'default': 27.0}",False,0.0
startech,fan9225pwm,0.2736842105263158,black,"{'min': 700, 'max': 2200, 'default': none}","{'min': 12.78, 'max': 39.35, 'default': none}","{'min': 10.0, 'max': 25.0, 'default': none}",False,0.0
startech,fan9x25tx3h,0.2736842105263158,black,"{'min': none, 'max': none, 'default': 2600}","{'min': none, 'max': none, 'default': 48.43}","{'min': none, 'max': none, 'default': 33.0}",False,0.0
startech,fan9x25tx3l,0.2736842105263158,black,"{'min': none, 'max': none, 'default': 1600}","{'min': none, 'max': none, 'default': 31.84}","{'min': none, 'max': none, 'default': 25.0}",False,0.0
startech,fanbox,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 72.94}","{'min': none, 'max': none, 'default': 30.0}",False,0.0
swiftech,helix,0.4210526315789473,black / white,"{'min': none, 'max': none, 'default': 1800}","{'min': none, 'max': none, 'default': 55.0}","{'min': none, 'max': none, 'default': 33.0}",False,0.0
thermalright,ty,0.5263157894736842,brown,"{'min': 900, 'max': 1300, 'default': none}","{'min': 28.3, 'max': 73.6, 'default': none}","{'min': 17.0, 'max': 21.0, 'default': none}",True,0.0
thermaltake,blue-eye,0.2105263157894736,transparent,"{'min': 1300, 'max': 2500, 'default': none}","{'min': none, 'max': none, 'default': 32.92}","{'min': 17.0, 'max': 28.0, 'default': none}",False,0.0
thermaltake,duramax,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 78.0}","{'min': none, 'max': none, 'default': 36.0}",False,0.0
thermaltake,isgc,0.4210526315789473,white,"{'min': 800, 'max': 1300, 'default': none}","{'min': none, 'max': none, 'default': 58.3}","{'min': none, 'max': none, 'default': 16.0}",False,0.0
thermaltake,luna,0.5263157894736842,black / red,"{'min': none, 'max': none, 'default': 1000}","{'min': none, 'max': none, 'default': 60.55}","{'min': none, 'max': none, 'default': 21.8}",False,0.0
thermaltake,luna slim,0.5263157894736842,black / white,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 38.59}","{'min': none, 'max': none, 'default': 24.0}",False,0.0
thermaltake,mobile fan,0.4210526315789473,orange,"{'min': 250, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 66.55}","{'min': 19.0, 'max': 33.5, 'default': none}",False,0.0
thermaltake,mobile fan ii,0.2105263157894736,black,"{'min': 1300, 'max': 3000, 'default': none}","{'min': none, 'max': none, 'default': 47.28}","{'min': 17.0, 'max': 31.0, 'default': none}",False,0.0
thermaltake,pure,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 800}","{'min': none, 'max': none, 'default': 40.99}","{'min': none, 'max': none, 'default': 19.5}",False,0.0
thermaltake,pure argb tt premium edition 3-pack,0.4210526315789473,black,"{'min': 500, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 56.45}","{'min': none, 'max': none, 'default': 25.8}",True,0.0
thermaltake,pure duo 2-pack,0.4210526315789473,white,"{'min': 500, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 56.45}","{'min': none, 'max': none, 'default': 28.0}",True,0.0
thermaltake,pure plus rgb tt premium edition 3-pack,0.4210526315789473,black,"{'min': 500, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 56.45}","{'min': none, 'max': none, 'default': 25.8}",True,0.0
thermaltake,pure s,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1000}","{'min': none, 'max': none, 'default': 38.89}","{'min': none, 'max': none, 'default': 17.78}",False,0.0
thermaltake,riing,0.4210526315789473,black / red,"{'min': 1000, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 40.6}","{'min': 18.7, 'max': 24.6, 'default': none}",False,0.0
thermaltake,riing 3-pack,0.4210526315789473,black,"{'min': 500, 'max': 1400, 'default': none}","{'min': none, 'max': none, 'default': 48.79}","{'min': 18.2, 'max': 24.8, 'default': none}",True,0.0
thermaltake,riing plus,0.8421052631578947,black,"{'min': 500, 'max': 1000, 'default': none}","{'min': none, 'max': none, 'default': 117.96}","{'min': none, 'max': none, 'default': 29.2}",True,0.0
thermaltake,riing plus tt 3-pack,0.4210526315789473,black,"{'min': 500, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 48.34}","{'min': none, 'max': none, 'default': 24.7}",True,0.0
thermaltake,riing plus tt 5-pack,0.5263157894736842,black,"{'min': 500, 'max': 1400, 'default': none}","{'min': none, 'max': none, 'default': 63.19}","{'min': none, 'max': none, 'default': 27.2}",True,0.0
thermaltake,riing plus tt premium edition,0.4210526315789473,black,"{'min': 500, 'max': 1400, 'default': none}","{'min': 5.0, 'max': 14.0, 'default': none}","{'min': none, 'max': none, 'default': 24.7}",True,0.0
thermaltake,riing quad 12 rgb radiator tt premium edition 3-pack,0.4210526315789473,white,"{'min': 500, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 40.9}","{'min': none, 'max': none, 'default': 25.0}",True,0.0
thermaltake,riing quad 14 rgb radiator tt premium edition 3-pack,0.5263157894736842,black,"{'min': 500, 'max': 1400, 'default': none}","{'min': none, 'max': none, 'default': 60.17}","{'min': none, 'max': none, 'default': 26.1}",True,0.0
thermaltake,riing trio 12 rgb tt premium edition 3-pack,0.4210526315789473,black,"{'min': 500, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 41.13}","{'min': none, 'max': none, 'default': 25.2}",True,0.0
thermaltake,riing trio 14 rgb tt premium edition 3-pack,0.5263157894736842,black,"{'min': 500, 'max': 1400, 'default': none}","{'min': none, 'max': none, 'default': 60.68}","{'min': none, 'max': none, 'default': 26.5}",True,0.0
thermaltake,riing trio 20 rgb tt premium edition,0.8421052631578947,black,"{'min': 500, 'max': 1000, 'default': none}","{'min': none, 'max': none, 'default': 123.53}","{'min': none, 'max': none, 'default': 28.0}",True,0.0
thermaltake,thunderblade,0.4210526315789473,clear,"{'min': none, 'max': none, 'default': 1800}","{'min': none, 'max': none, 'default': 70.2}","{'min': none, 'max': none, 'default': 31.7}",False,0.0
thermaltake,turbofan,0.4210526315789473,red / black,"{'min': none, 'max': none, 'default': 1400}","{'min': none, 'max': none, 'default': 50.0}","{'min': none, 'max': none, 'default': 17.0}",False,0.0
titan,tfd-12015h12zp,0.4210526315789473,black / white,"{'min': 150, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 52.95}","{'min': 5.0, 'max': 28.6, 'default': none}",False,0.0
titan,tfd-12025h12zp,0.4210526315789473,white / blue,"{'min': 800, 'max': 2200, 'default': none}","{'min': 24.23, 'max': 66.62, 'default': none}","{'min': 15.0, 'max': 35.0, 'default': none}",True,0.0
titan,tfd-9515m12zp,0.2894736842105263,black / white,"{'min': 150, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 52.95}","{'min': 5.0, 'max': 28.6, 'default': none}",True,0.0
vivo,fan-v120b,0.4210526315789473,blue,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 43.2}","{'min': none, 'max': none, 'default': 19.8}",False,0.0
vantec,stealth,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2050}","{'min': none, 'max': none, 'default': 27.0}","{'min': none, 'max': none, 'default': 21.0}",False,0.0
vantec,thermoflow,0.2105263157894736,black,"{'min': 1950, 'max': 3400, 'default': none}","{'min': 23.8, 'max': 41.6, 'default': none}","{'min': 25.5, 'max': 37.5, 'default': none}",False,0.0
vantec,tornado,0.2736842105263158,black,"{'min': none, 'max': none, 'default': 4800}","{'min': none, 'max': none, 'default': 119.0}","{'min': none, 'max': none, 'default': 56.4}",False,0.0
xigmatek,cfs,0.4210526315789473,black / red,"{'min': none, 'max': none, 'default': 1400}","{'min': none, 'max': none, 'default': 53.34}","{'min': none, 'max': none, 'default': 14.0}",False,0.0
xigmatek,crystal,0.8421052631578947,clear,"{'min': none, 'max': none, 'default': 800}","{'min': none, 'max': none, 'default': 76.0}","{'min': none, 'max': none, 'default': 18.0}",False,0.0
xigmatek,xaf,0.5263157894736842,white,"{'min': 800, 'max': 1300, 'default': none}","{'min': none, 'max': none, 'default': 90.3}","{'min': none, 'max': none, 'default': 18.0}",False,0.0
xigmatek,xlf,0.8421052631578947,orange,"{'min': none, 'max': none, 'default': 800}","{'min': none, 'max': none, 'default': 76.0}","{'min': none, 'max': none, 'default': 18.0}",False,0.0
xigmatek,extreme octagon,0.4210526315789473,black / blue,"{'min': none, 'max': none, 'default': 1400}","{'min': none, 'max': none, 'default': 53.34}","{'min': none, 'max': none, 'default': 14.0}",False,0.0
xigmatek,extreme silent,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1800}","{'min': none, 'max': none, 'default': 75.0}","{'min': none, 'max': none, 'default': 20.0}",False,0.0
xilence,performance c,0.4210526315789473,black / red,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 57.9}","{'min': none, 'max': none, 'default': 28.0}",True,0.0
xion,alphawing,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 51.02}","{'min': 19.6, 'max': 25.2, 'default': none}",False,0.0
yate loon,d12sl-12,0.4210526315789473,black / white,"{'min': none, 'max': none, 'default': 1000}","{'min': none, 'max': none, 'default': 36.86}","{'min': none, 'max': none, 'default': 18.0}",False,0.0
zalman,f1,0.2105263157894736,black,"{'min': 1700, 'max': 3000, 'default': none}","{'min': 20.6, 'max': 36.5, 'default': none}","{'min': 20.0, 'max': 34.2, 'default': none}",False,0.0
zalman,f1 plus,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2000}","{'min': 20.6, 'max': 36.5, 'default': none}","{'min': 20.0, 'max': 23.0, 'default': none}",False,0.0
zalman,f2,0.2736842105263158,transparent,"{'min': 1500, 'max': 2800, 'default': none}","{'min': 20.6, 'max': 36.5, 'default': none}","{'min': 20.0, 'max': 23.0, 'default': none}",False,0.0
zalman,f2 plus,0.2736842105263158,black,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 47.2}","{'min': 20.0, 'max': 23.0, 'default': none}",False,0.0
zalman,f3,0.4210526315789473,black / clear,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 47.2}","{'min': 20.0, 'max': 23.0, 'default': none}",False,0.0
zalman,sf2,0.2736842105263158,white,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 47.2}","{'min': none, 'max': none, 'default': 23.0}",False,0.0
zalman,sf3,0.4210526315789473,white,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 47.2}","{'min': none, 'max': none, 'default': 23.0}",False,0.0
be quiet!,pure wings 2,0.5263157894736842,black,"{'min': 400, 'max': 1000, 'default': none}","{'min': none, 'max': none, 'default': 61.2}","{'min': none, 'max': none, 'default': 19.8}",True,0.0
be quiet!,shadow wings 2,0.5263157894736842,black,"{'min': none, 'max': none, 'default': 900}","{'min': none, 'max': none, 'default': 49.8}","{'min': none, 'max': none, 'default': 14.9}",True,0.0
be quiet!,shadow wings,0.2736842105263158,black,"{'min': none, 'max': none, 'default': 1800}","{'min': 32.6, 'max': 54.4, 'default': none}","{'min': none, 'max': none, 'default': 16.9}",False,0.0
be quiet!,silent wings 2,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 26.0}","{'min': none, 'max': none, 'default': 14.5}",False,0.0
be quiet!,silent wings 3,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1450}","{'min': none, 'max': none, 'default': 50.5}","{'min': none, 'max': none, 'default': 16.4}",False,0.0
be quiet!,silent wings pure,0.2736842105263158,black,"{'min': none, 'max': none, 'default': 1600}","{'min': 28.8, 'max': 48.9, 'default': none}","{'min': none, 'max': none, 'default': 18.0}",False,0.0
darkflash,aurora dr12 pro 5-pack,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 20.34}","{'min': none, 'max': none, 'default': 16.0}",False,0.0
uphere,b12cm4 3-pack,0.4210526315789473,blue,"{'min': 600, 'max': 1800, 'default': none}","{'min': 18.1, 'max': 50.9, 'default': none}","{'min': 15.9, 'max': 34.4, 'default': none}",True,0.0
uphere,t7syc7 3-pack,0.4210526315789473,black,"{'min': 600, 'max': 1700, 'default': none}","{'min': 18.1, 'max': 50.9, 'default': none}","{'min': 16.1, 'max': 27.7, 'default': none}",True,0.0
uphere,t7syc7 6-pack,0.4210526315789473,black,"{'min': 600, 'max': 1700, 'default': none}","{'min': 18.1, 'max': 50.9, 'default': none}","{'min': 16.1, 'max': 27.7, 'default': none}",True,0.0
ARCTIC,ACF8 Pro,80.0,White / Black,"{'min': 700, 'max': 2000, 'default': None}",,,True,"['USD', '77.10']"
ARCTIC,BioniX F120,120.0,Black / White,"{'min': 200, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 69.0}","{'min': None, 'max': None, 'default': 24.4}",True,"['USD', '13.99']"
ARCTIC,BioniX F140,140.0,Black / Yellow,"{'min': None, 'max': None, 'default': 1800}","{'min': None, 'max': None, 'default': 104.0}","{'min': None, 'max': None, 'default': 25.3}",False,"['USD', '16.89']"
ARCTIC,BioniX P120,120.0,White / Black,"{'min': 200, 'max': 2100, 'default': None}","{'min': None, 'max': None, 'default': 67.56}",,True,"['USD', '17.99']"
ARCTIC,BioniX P140,140.0,Black / Gray,"{'min': 200, 'max': 1950, 'default': None}","{'min': None, 'max': None, 'default': 77.6}",,True,"['USD', '24.99']"
ARCTIC,F12,120.0,White / Black,"{'min': None, 'max': None, 'default': 1300}","{'min': None, 'max': None, 'default': 74.0}",,False,"['USD', '8.94']"
ARCTIC,F12 CO,120.0,Black,"{'min': 600, 'max': 1350, 'default': None}","{'min': None, 'max': None, 'default': 74.0}",,True,"['USD', '12.35']"
ARCTIC,F12 PST,120.0,Black / White,"{'min': None, 'max': None, 'default': 1350}","{'min': None, 'max': None, 'default': 53.0}",,True,"['USD', '10.91']"
ARCTIC,F12 PST 5-Pack,120.0,White / Black,"{'min': 300, 'max': 1350, 'default': None}","{'min': None, 'max': None, 'default': 53.0}",,True,"['USD', '29.79']"
ARCTIC,F12 Pro,120.0,White / Black,"{'min': None, 'max': None, 'default': 1500}","{'min': None, 'max': None, 'default': 54.0}",,False,"['USD', '0.00']"
ARCTIC,F12 Silent,120.0,White / Black,"{'min': None, 'max': None, 'default': 800}","{'min': None, 'max': None, 'default': 37.0}",,False,"['USD', '12.99']"
ARCTIC,F12 TC,120.0,White / Black,"{'min': None, 'max': None, 'default': 1350}","{'min': None, 'max': None, 'default': 53.0}",,False,"['USD', '13.99']"
ARCTIC,F14,140.0,White / Black,"{'min': 550, 'max': 1350, 'default': None}","{'min': None, 'max': None, 'default': 77.3}",,True,"['USD', '14.10']"
ARCTIC,F14 PST,140.0,Black / White,"{'min': None, 'max': None, 'default': 1350}","{'min': None, 'max': None, 'default': 74.0}",,True,"['USD', '14.10']"
ARCTIC,F14 PST CO,140.0,Gray,"{'min': 600, 'max': 1350, 'default': None}","{'min': None, 'max': None, 'default': 74.0}","{'min': None, 'max': None, 'default': 22.5}",True,"['USD', '12.99']"
ARCTIC,F14 Silent,140.0,White / Black,"{'min': 220, 'max': 800, 'default': None}","{'min': None, 'max': None, 'default': 46.0}","{'min': None, 'max': None, 'default': 27.2}",False,"['USD', '8.49']"
ARCTIC,F14 TC,140.0,Black / White,"{'min': 400, 'max': 1350, 'default': None}","{'min': None, 'max': None, 'default': 74.0}",,False,"['USD', '15.99']"
ARCTIC,F8,80.0,White / Black,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 31.0}",,False,"['USD', '9.76']"
ARCTIC,F8 CO,92.0,Black,"{'min': 550, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 43.0}",,False,"['USD', '11.36']"
ARCTIC,F8 PWM PST,80.0,Black / White,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 31.0}","{'min': None, 'max': None, 'default': 22.5}",True,"['USD', '9.50']"
ARCTIC,F8 Pro,80.0,White / Black,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 33.0}",,False,"['USD', '74.88']"
ARCTIC,F8 Silent,80.0,White / Black,"{'min': None, 'max': None, 'default': 1200}","{'min': None, 'max': None, 'default': 15.1}",,False,"['USD', '0.00']"
ARCTIC,F8 TC,80.0,White / Black,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 31.0}",,False,"['USD', '12.99']"
ARCTIC,F9,92.0,White / Black,"{'min': None, 'max': None, 'default': 1800}","{'min': None, 'max': None, 'default': 43.0}",,False,"['USD', '8.39']"
ARCTIC,F9 PST 5-Pack,92.0,Black / White,"{'min': 550, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 43.0}",,True,"['USD', '25.99']"
ARCTIC,F9 Pro,92.0,White / Black,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 39.0}",,False,"['USD', '0.00']"
ARCTIC,F9 Rev. 2,92.0,White / Black,"{'min': 550, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 43.0}",,True,"['USD', '9.17']"
ARCTIC,F9 Silent,92.0,White / Black,"{'min': None, 'max': None, 'default': 1000}","{'min': None, 'max': None, 'default': 21.2}",,False,"['USD', '0.00']"
ARCTIC,F9 TC,92.0,White / Black,"{'min': None, 'max': None, 'default': 1800}","{'min': None, 'max': None, 'default': 43.0}",,False,"['USD', '8.99']"
ARCTIC,P 5-Pack,120.0,Black,"{'min': None, 'max': None, 'default': 1800}","{'min': None, 'max': None, 'default': 56.3}",,False,"['USD', '30.98']"
ARCTIC,P12,120.0,Black / Transparent,"{'min': 200, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 56.3}","{'min': None, 'max': None, 'default': 22.5}",True,"['USD', '15.00']"
ARCTIC,P12 PST,120.0,White / Transparent,"{'min': 200, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 56.3}",,True,"['USD', '14.99']"
ARCTIC,P12 PST 5-Pack,120.0,Black,"{'min': 200, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 56.3}","{'min': None, 'max': None, 'default': 22.5}",True,"['USD', '40.99']"
ARCTIC,P12 PST CO,120.0,Black,"{'min': 200, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 56.3}",,True,"['USD', '0.00']"
ARCTIC,P12 Silent,120.0,Black,"{'min': None, 'max': None, 'default': 1050}","{'min': None, 'max': None, 'default': 24.1}",,False,"['USD', '11.82']"
ARCTIC,P14,140.0,Black,"{'min': None, 'max': None, 'default': 1700}","{'min': None, 'max': None, 'default': 72.8}","{'min': None, 'max': None, 'default': 22.5}",False,"['USD', '11.62']"
ARCTIC,P14 5-Pack,140.0,Black,"{'min': None, 'max': None, 'default': 1700}","{'min': None, 'max': None, 'default': 72.8}","{'min': None, 'max': None, 'default': 22.5}",False,"['USD', '54.33']"
ARCTIC,P14 PST,140.0,Black,"{'min': 200, 'max': 1700, 'default': None}","{'min': None, 'max': None, 'default': 72.8}","{'min': None, 'max': None, 'default': 22.5}",True,"['USD', '15.45']"
ARCTIC,P14 PST 5-Pack,140.0,Black,"{'min': 200, 'max': 1700, 'default': None}","{'min': None, 'max': None, 'default': 72.8}","{'min': None, 'max': None, 'default': 22.5}",True,"['USD', '47.99']"
ARCTIC,P14 PST CO,140.0,Black,"{'min': 200, 'max': 1700, 'default': None}","{'min': None, 'max': None, 'default': 72.8}","{'min': None, 'max': None, 'default': 22.5}",True,"['USD', '18.30']"
ARCTIC,P14 Silent,140.0,Black,"{'min': None, 'max': None, 'default': 950}","{'min': None, 'max': None, 'default': 29.8}","{'min': None, 'max': None, 'default': 20.0}",False,"['USD', '14.40']"
ARCTIC,P8,80.0,Black,"{'min': None, 'max': None, 'default': 3000}","{'min': None, 'max': None, 'default': 23.4}",,False,"['USD', '0.00']"
ARCTIC,P8 5-Pack,80.0,,"{'min': None, 'max': None, 'default': 3000}","{'min': None, 'max': None, 'default': 23.4}",,False,"['USD', '23.99']"
ARCTIC,P8 PST,80.0,,"{'min': 200, 'max': 3000, 'default': None}","{'min': None, 'max': None, 'default': 23.4}",,True,"['USD', '21.85']"
ARCTIC,P8 PST 5-Pack,80.0,Black,"{'min': 200, 'max': 3000, 'default': None}","{'min': None, 'max': None, 'default': 23.4}",,True,"['USD', '26.99']"
ARCTIC,P8 PST CO,80.0,Black,"{'min': 200, 'max': 3000, 'default': None}","{'min': None, 'max': None, 'default': 23.4}",,True,"['USD', '23.51']"
ARCTIC,P8 Silent,80.0,Black,"{'min': None, 'max': None, 'default': 1600}","{'min': None, 'max': None, 'default': 15.6}",,False,"['USD', '7.98']"
ARCTIC,P8 TC,80.0,Black,"{'min': 200, 'max': 3000, 'default': None}","{'min': None, 'max': None, 'default': 23.4}",,False,"['USD', '10.99']"
Aerocool,AeroFlow,120.0,Translucent White,"{'min': None, 'max': None, 'default': 1500}","{'min': None, 'max': None, 'default': 59.12}","{'min': None, 'max': None, 'default': 29.58}",False,"['USD', '0.00']"
Aerocool,Aluminum-Quadro,80.0,Silver,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 21.5}","{'min': None, 'max': None, 'default': 20.3}",False,"['USD', '15.24']"
Aerocool,Centaurus I,80.0,Silver,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 26.8}","{'min': None, 'max': None, 'default': 21.6}",False,"['USD', '12.99']"
Aerocool,Centaurus III,80.0,Black,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 26.8}","{'min': None, 'max': None, 'default': 21.6}",False,"['USD', '10.99']"
Aerocool,DS,120.0,Black / White,"{'min': 1100, 'max': 1500, 'default': None}","{'min': 62.5, 'max': 81.5, 'default': None}","{'min': 14.8, 'max': 23.1, 'default': None}",False,"['USD', '17.20']"
Aerocool,Dark Force,140.0,Black,"{'min': None, 'max': None, 'default': 1200}","{'min': None, 'max': None, 'default': 48.0}","{'min': None, 'max': None, 'default': 22.0}",False,"['USD', '0.00']"
Aerocool,LightWave,120.0,Transparent,"{'min': None, 'max': None, 'default': 1800}","{'min': None, 'max': None, 'default': 35.7}","{'min': None, 'max': None, 'default': 25.0}",True,"['USD', '0.00']"
Aerocool,Project 7 RGB 12,120.0,,"{'min': None, 'max': None, 'default': 1200}","{'min': None, 'max': None, 'default': 45.8}","{'min': None, 'max': None, 'default': 14.5}",False,"['USD', '0.00']"
Aerocool,Shark,140.0,Red,"{'min': 800, 'max': 1500, 'default': None}","{'min': 50.0, 'max': 96.5, 'default': None}","{'min': 14.5, 'max': 29.6, 'default': None}",False,"['USD', '24.24']"
Aerocool,Silent Master,200.0,Red,"{'min': None, 'max': None, 'default': 800}","{'min': None, 'max': None, 'default': 76.0}","{'min': None, 'max': None, 'default': 18.0}",False,"['USD', '21.99']"
Aerocool,Streamliner,140.0,Silver,"{'min': None, 'max': None, 'default': 1000}","{'min': None, 'max': None, 'default': 54.7}","{'min': 17.0, 'max': 19.6, 'default': None}",False,"['USD', '14.99']"
Aerocool,TURBINE 3000,120.0,Blue,"{'min': None, 'max': None, 'default': 950}","{'min': None, 'max': None, 'default': 37.44}","{'min': None, 'max': None, 'default': 19.66}",False,"['USD', '15.99']"
Aerocool,Turbine 1000,120.0,Silver,"{'min': None, 'max': None, 'default': 950}","{'min': None, 'max': None, 'default': 37.44}","{'min': None, 'max': None, 'default': 19.66}",False,"['USD', '17.98']"
Aerocool,V12 BlackLine Edition,120.0,Translucent Black,"{'min': None, 'max': None, 'default': 1000}","{'min': None, 'max': None, 'default': 29.7}","{'min': None, 'max': None, 'default': 17.3}",False,"['USD', '0.00']"
Aerocool,X-Blaster,80.0,Translucent Black,"{'min': None, 'max': None, 'default': 4000}","{'min': None, 'max': None, 'default': 52.8}","{'min': None, 'max': None, 'default': 45.6}",False,"['USD', '17.07']"
Aerocool,X-Static,80.0,Black / Clear,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 22.9}","{'min': None, 'max': None, 'default': 21.8}",False,"['USD', '13.67']"
Akasa,AK-170CC-4RAS,80.0,Clear,"{'min': None, 'max': None, 'default': 2500}","{'min': None, 'max': None, 'default': 32.37}","{'min': None, 'max': None, 'default': 23.5}",False,"['USD', '0.00']"
Akasa,AK-274CC-4RAS,120.0,Clear,"{'min': None, 'max': None, 'default': 1200}","{'min': None, 'max': None, 'default': 38.4}","{'min': None, 'max': None, 'default': 17.5}",False,"['USD', '0.00']"
Akasa,Apache Black,120.0,Black,"{'min': 600, 'max': 1300, 'default': None}","{'min': None, 'max': None, 'default': 57.53}","{'min': 6.9, 'max': 16.05, 'default': None}",True,"['USD', '41.54']"
