brand,model,fan_rpm,decibels,color,radiator_size,price
cooler master,hyper 412 slim,"{'min': 500, 'max': 1600, 'default': none}","{'min': 8.0, 'max': 30.0, 'default': none}",black,0.4,0.0
cooler master,hyper 412s,"{'min': 900, 'max': 1300, 'default': none}","{'min': 16.1, 'max': 22.5, 'default': none}",black,0.4,0.0
cooler master,hyper 612,"{'min': 600, 'max': 2000, 'default': none}","{'min': 9.0, 'max': 36.0, 'default': none}",black,0.4,0.0
cooler master,hyper 612 pwm,"{'min': 600, 'max': 2000, 'default': none}","{'min': 9.0, 'max': 36.0, 'default': none}",black,0.4,0.0
cooler master,hyper 612 ver.2,"{'min': 800, 'max': 1300, 'default': none}","{'min': 11.0, 'max': 20.0, 'default': none}",black,0.4,0.0
cooler master,hyper d92,"{'min': 800, 'max': 2800, 'default': none}","{'min': 18.0, 'max': 33.0, 'default': none}",black,0.4,0.0
cooler master,hyper h410r,"{'min': 600, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 29.4}",black / red,0.4,0.0
cooler master,hyper h411r,"{'min': 600, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 29.4}",black / silver,0.4,0.0
cooler master,hyper h412r,"{'min': 600, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 29.4}",black,0.4,0.0
cooler master,hyper n520,"{'min': 600, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 19.0}",black,0.4,0.0
cooler master,hyper t2,"{'min': none, 'max': none, 'default': 2800}","{'min': 17.0, 'max': 35.0, 'default': none}",black,0.4,0.0
cooler master,hyper t4,"{'min': none, 'max': none, 'default': 1800}","{'min': 15.1, 'max': 31.6, 'default': none}",black,0.4,0.0
cooler master,hyper tx3,"{'min': 800, 'max': 2800, 'default': none}","{'min': 17.0, 'max': 35.0, 'default': none}",black,0.4,0.0
cooler master,hyper tx3 evo,"{'min': 800, 'max': 2200, 'default': none}","{'min': 17.0, 'max': 35.0, 'default': none}",black,0.4,0.0
cooler master,ma410p tuf gaming edition,"{'min': 650, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 28.0}",yellow / black,0.4,0.0
cooler master,ma621p tr4,"{'min': 600, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 31.0}",black / silver,0.4,0.0
cooler master,masterair ma620m,"{'min': 650, 'max': 2000, 'default': none}","{'min': 8.0, 'max': 30.0, 'default': none}",black,0.4,0.0
cooler master,masterliquid ml120l rgb v2,"{'min': 650, 'max': 1800, 'default': none}","{'min': 6.0, 'max': 27.0, 'default': none}",black,0.0,0.0
cooler master,masterliquid ml240l rgb v2,"{'min': 650, 'max': 1800, 'default': none}","{'min': 6.0, 'max': 27.0, 'default': none}",black,0.4,0.0
cooler master,ml120l tuf gaming alliance edition rgb,"{'min': 650, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 15.0}",black,0.0,0.0
cooler master,masterair g200p,"{'min': 800, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 28.0, 'default': none}",black / silver,0.0,0.0
cooler master,masterair g100m rgb,"{'min': 600, 'max': 2400, 'default': none}","{'min': none, 'max': none, 'default': 30.0}",black / multicolor,0.0,0.0
cooler master,masterair ma410m,"{'min': 650, 'max': 1800, 'default': none}","{'min': 6.0, 'max': 31.0, 'default': none}",black,0.0,0.0
cooler master,masterair ma410m tuf gaming edition,"{'min': 600, 'max': 1800, 'default': none}","{'min': 6.0, 'max': 31.0, 'default': none}",black / yellow,0.0,0.0
cooler master,masterair ma410p,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black / yellow,0.0,0.0
cooler master,masterair ma610p,"{'min': none, 'max': none, 'default': 1800}","{'min': none, 'max': none, 'default': 35.0}",black,0.0,0.0
cooler master,masterair ma620p,"{'min': 600, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 31.0}",black / silver,0.0,0.0
cooler master,masterair ma620p tuf gaming edition,"{'min': 600, 'max': 1800, 'default': none}","{'min': 6.0, 'max': 31.0, 'default': none}",black / yellow,0.0,0.0
cooler master,masterair maker 8,"{'min': 600, 'max': 1800, 'default': none}","{'min': 8.0, 'max': 24.0, 'default': none}",black / yellow,0.0,0.0
cooler master,masterair pro 3,"{'min': 650, 'max': 3000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black / yellow,0.0,0.0
cooler master,masterair pro 4,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black / yellow,0.0,0.0
cooler master,masterliquid 120,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black / yellow,0.0,0.0
cooler master,masterliquid 240,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black / yellow,0.4,0.0
cooler master,masterliquid lc240e rgb,"{'min': 650, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 31.5}",black,0.4,0.0
cooler master,masterliquid lite 120,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.0,0.0
cooler master,masterliquid lite 240,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.4,0.0
cooler master,masterliquid ml120l rgb,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.0,0.0
cooler master,masterliquid ml120r rgb,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.0,0.0
cooler master,masterliquid ml240 mirror,"{'min': 650, 'max': 1800, 'default': none}","{'min': 8.0, 'max': 27.0, 'default': none}",black,0.4,0.0
cooler master,masterliquid ml240 rgb (tr4 edition),"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.4,0.0
cooler master,masterliquid ml240l rgb,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.4,0.0
cooler master,masterliquid ml240p mirage,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 27.0}",black,0.4,0.0
cooler master,masterliquid ml240r rgb,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.4,0.0
cooler master,masterliquid ml240r rgb phantom gaming edition,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.4,0.0
cooler master,masterliquid ml280 mirror,"{'min': 650, 'max': 1400, 'default': none}","{'min': 10.0, 'max': 27.0, 'default': none}",black,0.5333333333333333,0.0
cooler master,masterliquid ml360 mirror,"{'min': 650, 'max': 1800, 'default': none}","{'min': 8.0, 'max': 27.0, 'default': none}",black,0.8000000000000002,0.0
cooler master,masterliquid ml360 rgb tr4 edition,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.8000000000000002,0.0
cooler master,masterliquid ml360p silver edition argb,"{'min': 650, 'max': 1800, 'default': none}","{'min': 8.0, 'max': 30.0, 'default': none}",silver / black,0.8000000000000002,0.0
cooler master,masterliquid ml360r rgb,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 34.0, 'default': none}",black,0.8000000000000002,0.0
cooler master,masterliquid pro 120,"{'min': 500, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.0,0.0
cooler master,masterliquid pro 140,"{'min': 650, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.0666666666666666,0.0
cooler master,masterliquid pro 240,"{'min': 500, 'max': 2000, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.4,0.0
cooler master,masterliquid pro 280,"{'min': 650, 'max': 2200, 'default': none}","{'min': 6.0, 'max': 30.0, 'default': none}",black,0.5333333333333333,0.0
cooler master,nepton 120xl,"{'min': none, 'max': none, 'default': 2400}","{'min': 6.5, 'max': 27.0, 'default': none}",black,0.0,0.0
cooler master,nepton 140xl,"{'min': none, 'max': none, 'default': 2000}","{'min': 21.0, 'max': 39.0, 'default': none}",black,0.0666666666666666,0.0
cooler master,nepton 240m,"{'min': none, 'max': none, 'default': 2400}","{'min': 6.5, 'max': 27.0, 'default': none}",black,0.4,0.0
cooler master,nepton 280l,"{'min': none, 'max': none, 'default': 2000}","{'min': 21.0, 'max': 39.0, 'default': none}",black,0.5333333333333333,0.0
cooler master,rr-h101-22fk-ra,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 22.0}",black,0.5333333333333333,0.0
cooler master,rr-h101-22fk-ri,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 22.0}",black,0.5333333333333333,0.0
cooler master,rr-lee-l911-gp,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 17.0}",black,0.5333333333333333,0.0
cooler master,rr-t612-20pk-r1,"{'min': none, 'max': none, 'default': 2000}","{'min': 9.0, 'max': 36.0, 'default': none}",black,0.5333333333333333,0.0
cooler master,rr-t812-24pk-r2,"{'min': 600, 'max': 2400, 'default': none}","{'min': 19.0, 'max': 40.0, 'default': none}",black,0.5333333333333333,0.0
cooler master,rr-v6sv-22pr-r1,"{'min': 800, 'max': 2200, 'default': none}","{'min': 15.0, 'max': 38.0, 'default': none}",black,0.5333333333333333,0.0
cooler master,s2n-plmhs-07-gp,"{'min': 800, 'max': 2200, 'default': none}","{'min': none, 'max': none, 'default': 0.0}",black,0.5333333333333333,0.0
cooler master,seidon 120m,"{'min': 600, 'max': 2400, 'default': none}","{'min': 19.0, 'max': 40.0, 'default': none}",black,0.0,0.0
cooler master,seidon 120v,"{'min': none, 'max': none, 'default': 2400}","{'min': 19.0, 'max': 40.0, 'default': none}",black,0.0,0.0
cooler master,seidon 120v ver.2,"{'min': 800, 'max': 2400, 'default': none}","{'min': 6.5, 'max': 27.0, 'default': none}",black,0.0,0.0
cooler master,seidon 120xl,"{'min': 600, 'max': 2400, 'default': none}","{'min': 19.0, 'max': 40.0, 'default': none}",black,0.0,0.0
cooler master,seidon 240m,"{'min': 600, 'max': 2400, 'default': none}","{'min': 19.0, 'max': 40.0, 'default': none}",black,0.4,0.0
cooler master,seidon 240p,"{'min': 800, 'max': 2400, 'default': none}","{'min': 12.0, 'max': 35.0, 'default': none}",black,0.4,0.0
cooler master,seidon 240v,"{'min': 800, 'max': 2400, 'default': none}","{'min': 12.0, 'max': 35.0, 'default': none}",black,0.4,0.0
cooler master,tpc 812,"{'min': 600, 'max': 2400, 'default': none}","{'min': 19.0, 'max': 40.0, 'default': none}",black,0.4,0.0
cooler master,tpc 812xs,"{'min': 500, 'max': 1600, 'default': none}","{'min': 8.0, 'max': 30.0, 'default': none}",black,0.4,0.0
cooler master,v10 hybrid tec,"{'min': 800, 'max': 2400, 'default': none}","{'min': none, 'max': none, 'default': 17.0}",black,0.4,0.0
cooler master,v6 gt,"{'min': 800, 'max': 2200, 'default': none}","{'min': 15.0, 'max': 38.0, 'default': none}",black,0.4,0.0
cooler master,v8,"{'min': 800, 'max': 1800, 'default': none}","{'min': 17.0, 'max': 21.0, 'default': none}",black,0.4,0.0
cooler master,v8 gts,"{'min': none, 'max': none, 'default': 1600}","{'min': none, 'max': none, 'default': 36.0}",black,0.4,0.0
cooler master,v8 ver.2,"{'min': none, 'max': none, 'default': 1600}","{'min': none, 'max': none, 'default': 36.0}",black,0.4,0.0
cooler master,vortex plus,"{'min': 800, 'max': 2800, 'default': none}","{'min': 17.0, 'max': 35.0, 'default': none}",black,0.4,0.0
cooler master,wraith ripper,"{'min': 800, 'max': 2800, 'default': none}","{'min': 0.0, 'max': 38.0, 'default': none}",black,0.4,0.0
cooler master,x6,"{'min': 600, 'max': 1900, 'default': none}","{'min': 8.0, 'max': 27.0, 'default': none}",black,0.4,0.0
cooler master,x6 elite,"{'min': 600, 'max': 1800, 'default': none}","{'min': 9.0, 'max': 34.6, 'default': none}",black,0.4,0.0
cooler master,i71c rgb,"{'min': 650, 'max': 1800, 'default': none}","{'min': 9.0, 'max': 34.6, 'default': none}",black,0.4,0.0
cooltek,lp53,"{'min': 1000, 'max': 2100, 'default': none}","{'min': 16.0, 'max': 27.1, 'default': none}",black,0.4,0.0
corsair,a50,"{'min': 1600, 'max': 2000, 'default': none}","{'min': 26.0, 'max': 31.5, 'default': none}",black,0.4,0.0
corsair,a500,"{'min': none, 'max': none, 'default': 2400}","{'min': none, 'max': none, 'default': 36.0}",black / silver,0.4,0.0
corsair,a70,"{'min': 1600, 'max': 2000, 'default': none}","{'min': 26.0, 'max': 31.5, 'default': none}",black / silver,0.4,0.0
corsair,h100,"{'min': 1300, 'max': 2500, 'default': none}","{'min': 22.0, 'max': 39.0, 'default': none}",black / silver,0.4,0.0
corsair,h100i,"{'min': none, 'max': none, 'default': 2700}","{'min': none, 'max': none, 'default': 37.68}",black / silver,0.4,0.0
corsair,h100i gtx,"{'min': none, 'max': none, 'default': 2435}","{'min': none, 'max': none, 'default': 37.7}",black / silver,0.4,0.0
corsair,h100i pro,"{'min': none, 'max': none, 'default': 2400}","{'min': none, 'max': none, 'default': 37.0}",black,0.4,0.0
corsair,h100i rgb platinum,"{'min': none, 'max': none, 'default': 2400}","{'min': none, 'max': none, 'default': 37.0}",black / silver,0.4,0.0
corsair,h100i rgb platinum se,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 36.0}",white,0.4,0.0
corsair,h100i v2,"{'min': none, 'max': none, 'default': 2435}","{'min': none, 'max': none, 'default': 37.7}",white,0.4,0.0
corsair,h100x,"{'min': none, 'max': none, 'default': 1700}","{'min': none, 'max': none, 'default': 37.0}",black,0.4,0.0
corsair,h105,"{'min': 800, 'max': 2700, 'default': none}","{'min': none, 'max': none, 'default': 37.7}",black,0.4,0.0
corsair,h110,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 35.0}",black,0.5333333333333333,0.0
corsair,h110i,"{'min': none, 'max': none, 'default': 2100}","{'min': none, 'max': none, 'default': 43.0}",black,0.5333333333333333,0.0
corsair,h110i gt,"{'min': none, 'max': none, 'default': 2100}","{'min': none, 'max': none, 'default': 43.0}",black,0.5333333333333333,0.0
corsair,h110i gtx,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 40.0}",black,0.5333333333333333,0.0
corsair,h115i,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 40.0}",black,0.5333333333333333,0.0
corsair,h115i pro,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 20.4}",black,0.5333333333333333,0.0
corsair,h115i rgb platinum,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 37.0}",black / silver,0.5333333333333333,0.0
corsair,h150i pro,"{'min': none, 'max': none, 'default': 1600}","{'min': none, 'max': none, 'default': 25.0}",black / silver,0.8000000000000002,0.0
corsair,h40,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 25.0}",black / silver,0.0,0.0
corsair,h50,"{'min': none, 'max': none, 'default': 1700}","{'min': none, 'max': none, 'default': 30.32}",black / silver,0.0,0.0
corsair,h55,"{'min': none, 'max': none, 'default': 1700}","{'min': none, 'max': none, 'default': 30.32}",black / silver,0.0,0.0
corsair,h60,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 30.85}",black / silver,0.0,0.0
corsair,h60 (2018),"{'min': none, 'max': none, 'default': 1700}","{'min': none, 'max': none, 'default': 28.3}",black,0.0,0.0
corsair,h70,"{'min': 1600, 'max': 2000, 'default': none}","{'min': 26.0, 'max': 31.5, 'default': none}",black,0.0,0.0
corsair,h70 core,"{'min': 1600, 'max': 2000, 'default': none}","{'min': 26.0, 'max': 31.5, 'default': none}",black,0.0,0.0
corsair,h75,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 31.4}",black,0.0,0.0
corsair,h75 2018,"{'min': none, 'max': none, 'default': 1900}","{'min': none, 'max': none, 'default': 31.0}",black,0.0,0.0
corsair,h80,"{'min': 1300, 'max': 2500, 'default': none}","{'min': 22.0, 'max': 39.0, 'default': none}",black,0.0,0.0
corsair,h80i,"{'min': none, 'max': none, 'default': 2700}","{'min': none, 'max': none, 'default': 37.68}",black,0.0,0.0
corsair,h80i gt,"{'min': none, 'max': none, 'default': 2435}","{'min': none, 'max': none, 'default': 37.7}",black,0.0,0.0
corsair,h80i v2,"{'min': none, 'max': none, 'default': 2435}","{'min': none, 'max': none, 'default': 37.7}",black,0.0,0.0
corsair,h90,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 35.0}",black,0.0666666666666666,0.0
corsair,icue h100i elite capellix,"{'min': none, 'max': none, 'default': 2400}","{'min': 10.0, 'max': 37.0, 'default': none}",black,0.4,0.0
corsair,icue h100i rgb pro xt,"{'min': none, 'max': none, 'default': 2400}","{'min': none, 'max': none, 'default': 37.0}",black,0.4,0.0
corsair,icue h115i elite capellix,"{'min': none, 'max': none, 'default': 2000}","{'min': 10.0, 'max': 36.0, 'default': none}",black,0.5333333333333333,0.0
corsair,icue h115i rgb pro xt,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 36.0}",black,0.5333333333333333,0.0
corsair,icue h150i elite capellix,"{'min': none, 'max': none, 'default': 2400}","{'min': 10.0, 'max': 37.0, 'default': none}",black,0.8000000000000002,0.0
corsair,icue h150i rgb pro xt,"{'min': none, 'max': none, 'default': 2400}","{'min': none, 'max': none, 'default': 37.0}",black / white,0.8000000000000002,0.0
cougar,helor 240,"{'min': 600, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 37.1}",black,0.4,0.0
cougar,helor 360,"{'min': 600, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 37.1}",black,0.8000000000000002,0.0
deepcool,assassin ii,"{'min': 300, 'max': 1400, 'default': none}","{'min': 17.8, 'max': 27.3, 'default': none}",black,0.8000000000000002,0.0
deepcool,assassin iii,"{'min': 400, 'max': 1400, 'default': none}","{'min': none, 'max': none, 'default': 34.2}",black / silver,0.8000000000000002,0.0
deepcool,captain 120,"{'min': 600, 'max': 2200, 'default': none}","{'min': 17.6, 'max': 39.29, 'default': none}",black / silver,0.0,0.0
deepcool,captain 120 ex,"{'min': 500, 'max': 1800, 'default': none}","{'min': 17.6, 'max': 31.3, 'default': none}",black / silver,0.0,0.0
deepcool,captain 120 white,"{'min': 600, 'max': 2200, 'default': none}","{'min': 17.6, 'max': 39.29, 'default': none}",black / silver,0.0,0.0
deepcool,captain 120ex rgb,"{'min': 500, 'max': 1800, 'default': none}","{'min': 17.6, 'max': 31.3, 'default': none}",black / silver,0.0,0.0
deepcool,captain 120ex white,"{'min': 500, 'max': 1800, 'default': none}","{'min': 17.6, 'max': 31.3, 'default': none}",black / silver,0.0,0.0
