brand,model,socket,form_factor,ram_slots,max_ram,color,price
EVGA,151-SE-E779-K3,LGA2011,XL ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
EVGA,151-SE-E779-KR,LGA2011,XL ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
EVGA,160-SB-E679-K2,LGA1155,EATX,4.0,{'total': 16000000000},Black / Red,"['USD', '0.00']"
EVGA,160-SB-E679-KR,LGA1155,EATX,4.0,{'total': 16000000000},Black / Red,"['USD', '0.00']"
EVGA,160-SB-E689-K2,LGA1155,EATX,4.0,{'total': 16000000000},Black / Red,"['USD', '0.00']"
EVGA,160-SB-E689-KR,LGA1155,EATX,4.0,{'total': 16000000000},Black / Red,"['USD', '0.00']"
EVGA,170-BL-E762-A1,LGA1366,XL ATX,6.0,{'total': 24000000000},Black / Red,"['USD', '0.00']"
EVGA,270-WS-W555-A1,2 x LGA1366,HPTX,12.0,{'total': 48000000000},Black / Red,"['USD', '0.00']"
EVGA,270-WS-W555-A2,LGA1366,HPTX,12.0,{'total': 48000000000},Black / Red,"['USD', '0.00']"
EVGA,B360 Micro Gaming,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Yellow,"['USD', '108.00']"
EVGA,Classified,LGA1150,EATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
EVGA,Classified SR-X,2 x LGA2011,HPTX,12.0,{'total': 96000000000},Black / Red,"['USD', '0.00']"
EVGA,FTW,LGA2011-3,EATX,8.0,{'total': 128000000000},Black / Red,"['USD', '0.00']"
EVGA,H370 Stinger,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
EVGA,Micro,LGA2011-3,Micro ATX,4.0,{'total': 64000000000},Black,"['USD', '0.00']"
EVGA,Micro 2,LGA2011-3,Micro ATX,4.0,{'total': 64000000000},Black,"['USD', '0.00']"
EVGA,P55V,LGA1156,Micro ATX,4.0,{'total': 16000000000},Black / Gray,"['USD', '0.00']"
EVGA,Stinger WiFi,LGA1150,Mini ITX,2.0,{'total': 16000000000},Black,"['USD', '0.00']"
EVGA,X299 DARK,LGA2066,EATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '369.39']"
EVGA,X299 FTW K,LGA2066,EATX,8.0,{'total': 128000000000},Black,"['USD', '159.54']"
EVGA,X299 MICRO ATX 2,LGA2066,Micro ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '247.84']"
EVGA,X299 Micro,LGA2066,Micro ATX,4.0,{'total': 128000000000},Black,"['USD', '230.99']"
EVGA,X79 Dark,LGA2011,EATX,8.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
EVGA,X99 FTW K,LGA2011-3,EATX,8.0,{'total': 128000000000},Black,"['USD', '0.00']"
EVGA,Z170 Classified,LGA1151,EATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
EVGA,Z170 Classified K,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
EVGA,Z170 FTW,LGA1151,ATX,4.0,{'total': 64000000000},Black,"['USD', '0.00']"
EVGA,Z170 Stinger,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
EVGA,Z270 Classified K,LGA1151,EATX,4.0,{'total': 64000000000},Black,"['USD', '0.00']"
EVGA,Z270 Stinger,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
EVGA,Z370 Classified K,LGA1151,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
EVGA,Z370 FTW,LGA1151,ATX,4.0,{'total': 64000000000},Black,"['USD', '381.49']"
EVGA,Z370 Micro ATX,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
EVGA,Z390 DARK,LGA1151,EATX,2.0,{'total': 64000000000},Black / Gold,"['USD', '480.35']"
EVGA,Z390 FTW,LGA1151,ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '0.00']"
EVGA,Z490 DARK,LGA1200,EATX,2.0,{'total': 64000000000},Black,"['USD', '0.00']"
EVGA,Z490 FTW WIFI,LGA1200,ATX,4.0,{'total': 128000000000},Black,"['USD', '320.99']"
EVGA,Z77 FTW,LGA1155,EATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
EVGA,Z87 FTW,LGA1150,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
EVGA,Z87 Stinger,LGA1150,Mini ITX,2.0,{'total': 16000000000},Black / Red,"['USD', '0.00']"
EVGA,Z97 Classified,LGA1150,EATX,4.0,{'total': 32000000000},Black,"['USD', '0.00']"
EVGA,Z97 FTW,LGA1150,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
Foxconn,A55MX,FM1,Micro ATX,2.0,{'total': 32000000000},,"['USD', '0.00']"
Foxconn,A6GMV,AM3,Micro ATX,2.0,{'total': 8000000000},,"['USD', '0.00']"
Foxconn,A74ML-K,AM3,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
Foxconn,A74ML-K 3.0,AM3,Micro ATX,2.0,{'total': 8000000000},,"['USD', '0.00']"
Foxconn,A75A,FM1,ATX,4.0,{'total': 64000000000},Black / Yellow,"['USD', '0.00']"
Foxconn,A75M,FM1,Micro ATX,4.0,{'total': 64000000000},Multicolor,"['USD', '0.00']"
Foxconn,A76ML-K,AM3/AM2+/AM2,Micro ATX,2.0,{'total': 4000000000},,"['USD', '0.00']"
Foxconn,A76ML-K 3.0,AM3,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
Foxconn,A78AX 3.0,AM3,ATX,4.0,{'total': 16000000000},Black / Yellow,"['USD', '0.00']"
Foxconn,A7DA-S 3.0,AM3,ATX,4.0,{'total': 8000000000},,"['USD', '0.00']"
Foxconn,A88GM Deluxe,AM3,Micro ATX,4.0,{'total': 16000000000},,"['USD', '0.00']"
Foxconn,A88GMV,AM3,Micro ATX,4.0,{'total': 16000000000},Multicolor,"['USD', '0.00']"
Foxconn,A88GMX,AM3,Micro ATX,4.0,{'total': 16000000000},Black / Yellow,"['USD', '0.00']"
Foxconn,A9DA,AM3,ATX,4.0,{'total': 16000000000},,"['USD', '0.00']"
Foxconn,A9DA-S,AM3,ATX,4.0,{'total': 16000000000},Black / Yellow,"['USD', '0.00']"
Foxconn,AHD1S-K,Integrated E-Series E-350,Mini ITX,2.0,{'total': 8000000000},,"['USD', '0.00']"
Foxconn,B75M,LGA1155,Micro ATX,4.0,{'total': 32000000000},Black,"['USD', '0.00']"
Foxconn,Cinema Premium,AM3/AM2+/AM2,Micro ATX,4.0,{'total': 8000000000},,"['USD', '0.00']"
Foxconn,D250S,Integrated Atom D2500,Mini ITX,2.0,{'total': 4000000000},Blue / Silver,"['USD', '0.00']"
Foxconn,D270S,Integrated Atom D2700,Mini ITX,2.0,{'total': 4000000000},Blue / Silver,"['USD', '0.00']"
Foxconn,D52S,Integrated Atom D525,Mini ITX,2.0,{'total': 4000000000},Blue / White,"['USD', '0.00']"
Foxconn,H55A,LGA1156,ATX,4.0,{'total': 16000000000},,"['USD', '0.00']"
Foxconn,H55MX-S,LGA1156,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
Foxconn,H55MXV,LGA1156,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
Foxconn,H61AP,LGA1155,ATX,2.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Foxconn,H61MD,LGA1155,Micro ATX,2.0,{'total': 16000000000},Black / Yellow,"['USD', '0.00']"
Foxconn,H61MX,LGA1155,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
Foxconn,H61MXV,LGA1155,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
Foxconn,H61S,LGA1155,Mini ITX,2.0,{'total': 8000000000},Blue,"['USD', '0.00']"
Foxconn,H67A-S,LGA1155,ATX,4.0,{'total': 16000000000},Black / Yellow,"['USD', '0.00']"
Foxconn,H67M-V,LGA1155,Micro ATX,4.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Foxconn,H77MXV-D,LGA1155,Micro ATX,2.0,{'total': 16000000000},Blue,"['USD', '0.00']"
Foxconn,H81MX,LGA1150,Micro ATX,2.0,{'total': 16000000000},Black / Blue,"['USD', '0.00']"
Foxconn,H81MXV,LGA1150,Micro ATX,2.0,{'total': 16000000000},Black / Blue,"['USD', '0.00']"
Foxconn,H81MXV-D,LGA1150,Micro ATX,2.0,{'total': 16000000000},Black / Blue,"['USD', '0.00']"
Foxconn,H87MX-D,LGA1150,Micro ATX,2.0,{'total': 16000000000},,"['USD', '0.00']"
Foxconn,H97M Plus,LGA1150,Micro ATX,4.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
Foxconn,Inferno Katana,LGA1156,ATX,4.0,{'total': 16000000000},,"['USD', '0.00']"
Foxconn,Inferno Katana GTI,LGA1156,ATX,4.0,{'total': 16000000000},Black / Red,"['USD', '0.00']"
Foxconn,M61PMV,AM2+/AM2,Micro ATX,2.0,{'total': 4000000000},Black / Yellow,"['USD', '0.00']"
Foxconn,P55A-S,LGA1156,ATX,4.0,{'total': 16000000000},,"['USD', '0.00']"
Foxconn,P55MX,LGA1156,Micro ATX,2.0,{'total': 8000000000},,"['USD', '0.00']"
Foxconn,Q57M,LGA1156,Micro ATX,4.0,{'total': 16000000000},,"['USD', '0.00']"
Foxconn,Q77M,LGA1155,Micro ATX,4.0,{'total': 32000000000},,"['USD', '0.00']"
Foxconn,Rattler,LGA1155,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
Foxconn,Z68A-S,LGA1155,ATX,4.0,{'total': 32000000000},Black / Yellow,"['USD', '0.00']"
Gigabyte,A520 AORUS ELITE,AM4,ATX,4.0,{'total': 128000000000},Black / Orange,"['USD', '0.00']"
Gigabyte,A520I AC,AM4,Mini ITX,2.0,{'total': 64000000000},Black,"['USD', '99.99']"
Gigabyte,A520M AORUS ELITE,AM4,Micro ATX,4.0,{'total': 128000000000},Black / Orange,"['USD', '84.99']"
Gigabyte,A520M H,AM4,Micro ATX,2.0,{'total': 64000000000},Black,"['USD', '0.00']"
Gigabyte,A520M S2H,AM4,Micro ATX,2.0,{'total': 64000000000},Black,"['USD', '69.98']"
Gigabyte,B360 AORUS GAMING 3,LGA1151,ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
Gigabyte,B360 AORUS Gaming 3 WIFI,LGA1151,ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
Gigabyte,B360 HD3,LGA1151,ATX,4.0,{'total': 64000000000},Silver / Black,"['USD', '0.00']"
Gigabyte,B360 HD3P,LGA1151,ATX,4.0,{'total': 64000000000},Silver / Black,"['USD', '0.00']"
Gigabyte,B360M AORUS GAMING 3,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
Gigabyte,B360M D2V,LGA1151,Micro ATX,2.0,{'total': 32000000000},Silver / Black,"['USD', '0.00']"
Gigabyte,B360M D3H,LGA1151,Micro ATX,4.0,{'total': 64000000000},Silver / Black,"['USD', '0.00']"
Gigabyte,B360M D3H GSM,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black,"['USD', '84.99']"
Gigabyte,B360M D3P,LGA1151,Micro ATX,4.0,{'total': 64000000000},Silver / Black,"['USD', '0.00']"
Gigabyte,B360M D3V,LGA1151,Micro ATX,2.0,{'total': 32000000000},Silver / Black,"['USD', '0.00']"
Gigabyte,B360M DS3H,LGA1151,Micro ATX,4.0,{'total': 64000000000},Silver / Black,"['USD', '0.00']"
Gigabyte,B360M GAMING HD,LGA1151,Micro ATX,2.0,{'total': 32000000000},Silver / Red,"['USD', '0.00']"
Gigabyte,B360M H,LGA1151,Micro ATX,2.0,{'total': 32000000000},Silver / Red,"['USD', '0.00']"
Gigabyte,B360M HD3,LGA1151,Micro ATX,2.0,{'total': 32000000000},Silver / Black,"['USD', '0.00']"
Gigabyte,B360N AORUS GAMING WIFI,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
Gigabyte,B360N GSM,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
Gigabyte,B360N WIFI,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black,"['USD', '129.94']"
Gigabyte,B365 HD3,LGA1151,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '94.99']"
Gigabyte,B365 M AORUS ELITE,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
Gigabyte,B365M D2V,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,B365M DS3H,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black,"['USD', '64.98']"
Gigabyte,B365M DS3H WIFI,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black,"['USD', '84.99']"
Gigabyte,B450 AORUS ELITE,AM4,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '99.99']"
Gigabyte,B450 AORUS ELITE V2,AM4,ATX,4.0,{'total': 128000000000},Black,"['USD', '94.99']"
Gigabyte,B450 AORUS M,AM4,Micro ATX,4.0,{'total': 64000000000},Black / Gray,"['USD', '74.98']"
Gigabyte,B450 AORUS PRO,AM4,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '169.98']"
Gigabyte,B450 AORUS PRO WIFI (rev. 1.0),AM4,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '119.99']"
Gigabyte,B450 Gaming X,AM4,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '147.60']"
Gigabyte,B450 I AORUS PRO WIFI,AM4,Mini ITX,2.0,{'total': 32000000000},Black / Silver,"['USD', '119.99']"
Gigabyte,B450M AORUS ELITE,AM4,Micro ATX,4.0,{'total': 128000000000},Black / Orange,"['USD', '0.00']"
Gigabyte,B450M DS3H,AM4,Micro ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '89.99']"
Gigabyte,B450M DS3H V2,AM4,Micro ATX,4.0,{'total': 128000000000},Black,"['USD', '78.98']"
Gigabyte,B450M DS3H WIFI,AM4,Micro ATX,4.0,{'total': 64000000000},Brown / Black,"['USD', '0.00']"
Gigabyte,B450M GAMING,AM4,Micro ATX,2.0,{'total': 32000000000},Red / Black,"['USD', '137.16']"
Gigabyte,B450M H,AM4,Micro ATX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
Gigabyte,B450M S2H,AM4,Micro ATX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
Gigabyte,B460 AORUS PRO AC,LGA1200,ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '153.98']"
Gigabyte,B460 HD3,LGA1200,ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '133.08']"
Gigabyte,B460M AORUS PRO,LGA1200,Micro ATX,4.0,{'total': 128000000000},Black / Orange,"['USD', '175.28']"
Gigabyte,B460M D2V,LGA1200,Micro ATX,2.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,B460M D3H,LGA1200,Micro ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,B460M DS3H,LGA1200,Micro ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '144.22']"
Gigabyte,B460M DS3H AC,LGA1200,Micro ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,B460M GAMING HD,LGA1200,Micro ATX,2.0,{'total': 64000000000},Black / Red,"['USD', '140.69']"
Gigabyte,B550 AORUS ELITE,AM4,ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '156.99']"
Gigabyte,B550 AORUS ELITE AX,AM4,ATX,4.0,{'total': 128000000000},Black,"['USD', '169.99']"
Gigabyte,B550 AORUS ELITE V2,AM4,ATX,4.0,{'total': 128000000000},Black,"['USD', '159.99']"
Gigabyte,B550 AORUS MASTER,AM4,ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '249.99']"
Gigabyte,B550 AORUS PRO,AM4,ATX,4.0,{'total': 128000000000},Black / Orange,"['USD', '169.99']"
Gigabyte,B550 AORUS PRO AC,AM4,ATX,4.0,{'total': 128000000000},Black / Orange,"['USD', '169.99']"
Gigabyte,B550 AORUS PRO AX,AM4,ATX,4.0,{'total': 128000000000},Black,"['USD', '0.00']"
Gigabyte,B550 AORUS PRO V2,AM4,ATX,4.0,{'total': 128000000000},Black,"['USD', '0.00']"
Gigabyte,B550 GAMING X,AM4,ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '139.99']"
Gigabyte,B550 VISION D,AM4,ATX,4.0,{'total': 128000000000},White / Black,"['USD', '0.00']"
Gigabyte,B550I AORUS PRO AX,AM4,Mini ITX,2.0,{'total': 64000000000},Black / Silver,"['USD', '179.99']"
Gigabyte,B550M AORUS ELITE,AM4,Micro ATX,4.0,{'total': 128000000000},Black / Orange,"['USD', '149.57']"
Gigabyte,B550M AORUS PRO,AM4,Micro ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '119.99']"
Gigabyte,B550M AORUS PRO-P,AM4,Micro ATX,4.0,{'total': 128000000000},Black,"['USD', '119.99']"
Gigabyte,B550M DS3H,AM4,Micro ATX,4.0,{'total': 128000000000},Black / Gold,"['USD', '94.98']"
Gigabyte,B550M GAMING,AM4,Micro ATX,2.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,B550M H,AM4,Micro ATX,2.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,B550M S2H,AM4,Micro ATX,2.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,C246-WU4,LGA1151,ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '233.99']"
Gigabyte,G1.ASSASSIN2,LGA2011,EATX,4.0,{'total': 32000000000},Black / Green,"['USD', '0.00']"
Gigabyte,G1.Assassin,LGA1366,XL ATX,6.0,{'total': 24000000000},,"['USD', '0.00']"
Gigabyte,G1.Guerrilla,LGA1366,EATX,6.0,{'total': 24000000000},,"['USD', '0.00']"
Gigabyte,G1.SNIPER 5,LGA1150,EATX,4.0,{'total': 32000000000},Black / Green,"['USD', '0.00']"
Gigabyte,G1.SNIPER H6,LGA1150,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
Gigabyte,G1.SNIPER Z5S,LGA1150,ATX,4.0,{'total': 32000000000},Black / Green,"['USD', '0.00']"
Gigabyte,G1.SNIPER2,LGA1155,ATX,4.0,{'total': 32000000000},,"['USD', '0.00']"
Gigabyte,G1.Sniper,LGA1366,ATX,6.0,{'total': 24000000000},,"['USD', '0.00']"
Gigabyte,G1.Sniper 3,LGA1155,EATX,4.0,{'total': 32000000000},Black / Green,"['USD', '0.00']"
Gigabyte,G1.Sniper B5,LGA1150,ATX,4.0,{'total': 32000000000},Black / Green,"['USD', '0.00']"
Gigabyte,G1.Sniper B7,LGA1151,ATX,4.0,{'total': 64000000000},Black / Green,"['USD', '0.00']"
Gigabyte,G1.Sniper M3,LGA1155,Micro ATX,4.0,{'total': 32000000000},Black / Green,"['USD', '0.00']"
Gigabyte,G1.Sniper M5,LGA1150,Micro ATX,4.0,{'total': 32000000000},Black / Green,"['USD', '0.00']"
Gigabyte,G1.Sniper Z170,LGA1151,ATX,4.0,{'total': 64000000000},Black / Green,"['USD', '0.00']"
Gigabyte,G1.Sniper Z87,LGA1150,ATX,4.0,{'total': 32000000000},Black / Green,"['USD', '0.00']"
Gigabyte,GA-770T-USB3,AM3,ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-770TA-UD3,AM3,ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-78LMT-S2,AM3+,Micro ATX,2.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-78LMT-S2P,AM3+,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-78LMT-S2P(REV5.0),AM3+,Micro ATX,2.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-78LMT-USB3,AM3+,Micro ATX,4.0,{'total': 32000000000},Blue / White,"['USD', '327.58']"
Gigabyte,GA-78LMT-USB3 R2,AM3+,Micro ATX,4.0,{'total': 32000000000},Black,"['USD', '0.00']"
Gigabyte,GA-790FXTA-UD5,AM3,ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-790XTA-UD4,AM3,ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-870A-UD3,AM3,ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-870A-USB3,AM3,ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-880GA-UD3H,AM3,ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-880GM-D2H,AM3,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-880GM-D2H (REV. 3.1),AM3+,Micro ATX,2.0,{'total': 8000000000},,"['USD', '0.00']"
Gigabyte,GA-880GM-UD2H,AM3,Micro ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-880GM-USB3,AM3,Micro ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-880GM-USB3L,AM3+,Micro ATX,2.0,{'total': 8000000000},,"['USD', '0.00']"
Gigabyte,GA-880GMA-UD2H,AM3,Micro ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-880GMA-USB3,AM3+,Micro ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-890FXA-UD5,AM3,ATX,4.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-890FXA-UD7,AM3,XL ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-890GPA-UD3H,AM3,ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-890XA-UD3,AM3,ATX,4.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-970-Gaming,AM3+,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
Gigabyte,GA-970-Gaming SLI,AM3+/AM3,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
Gigabyte,GA-970A-D3,AM3+,ATX,4.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-970A-D3P,AM3+/AM3,ATX,4.0,{'total': 32000000000},Black / Gray,"['USD', '0.00']"
Gigabyte,GA-970A-DS3,AM3+,ATX,4.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-970A-DS3P,AM3+,ATX,4.0,{'total': 32000000000},Black / Gray,"['USD', '0.00']"
Gigabyte,GA-970A-DS3P BOM,AM3+,ATX,4.0,{'total': 32000000000},Black / Gray,"['USD', '0.00']"
Gigabyte,GA-970A-DS3P FX (rev. 2.1),AM3+/AM3,ATX,4.0,{'total': 32000000000},Black / Gray,"['USD', '0.00']"
Gigabyte,GA-970A-UD3,AM3+,ATX,4.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-970A-UD3P,AM3+,ATX,4.0,{'total': 32000000000},Black / Gray,"['USD', '0.00']"
Gigabyte,GA-990FX-Gaming,AM3+,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
Gigabyte,GA-990FXA-UD3,AM3+,ATX,4.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,GA-990FXA-UD3 R5,AM3+,ATX,4.0,{'total': 32000000000},Black,"['USD', '0.00']"
Gigabyte,GA-990FXA-UD3 Ultra,AM3+,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,GA-990FXA-UD5,AM3+,ATX,4.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,GA-990FXA-UD5 R5,AM3+,ATX,4.0,{'total': 32000000000},Black / Blue,"['USD', '0.00']"
Gigabyte,GA-990FXA-UD7,AM3+,ATX,4.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,GA-990X-Gaming SLI,AM3+,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
Gigabyte,GA-990XA-UD3,AM3+,ATX,4.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-990XA-UD3 R5,AM3+/AM3,ATX,4.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
Gigabyte,GA-A320M-H,AM4,Micro ATX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
Gigabyte,GA-A320M-HD2,AM4,Micro ATX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
Gigabyte,GA-A320M-S2H,AM4,Micro ATX,2.0,{'total': 32000000000},Black,"['USD', '53.99']"
Gigabyte,GA-A320M-S2H V2,AM4,Micro ATX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
Gigabyte,GA-A320MA-M.2 (rev. 1.0),AM4,Micro ATX,4.0,{'total': 64000000000},Brown / Black,"['USD', '0.00']"
Gigabyte,GA-A520M-DS3H,AM4,Micro ATX,4.0,{'total': 128000000000},Black,"['USD', '0.00']"
Gigabyte,GA-A520M-DS3H-AC,AM4,Micro ATX,4.0,{'total': 128000000000},Black,"['USD', '0.00']"
Gigabyte,GA-A55M-DS2,FM1,Micro ATX,2.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-A55M-S2V,FM1,Micro ATX,2.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-A75-D3H,FM1,ATX,4.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-A75-UD4H,FM1,ATX,4.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-A75M-D2H,FM1,Micro ATX,2.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-A75M-DS2,FM1,Micro ATX,2.0,{'total': 64000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-A75M-S2V,FM1,Micro ATX,2.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-A75M-UD2H,FM1,Micro ATX,4.0,{'total': 32000000000},Blue / White,"['USD', '0.00']"
Gigabyte,GA-AB350-GAMING 3,AM4,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
Gigabyte,GA-AB350-Gaming,AM4,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
Gigabyte,GA-AB350M-D3H,AM4,Micro ATX,4.0,{'total': 64000000000},Black / Gray,"['USD', '98.94']"
Gigabyte,GA-AB350M-D3V,AM4,Micro ATX,2.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
Gigabyte,GA-AB350M-DS3H,AM4,Micro ATX,4.0,{'total': 64000000000},Black,"['USD', '99.99']"
Gigabyte,GA-AB350M-DS3H V2,AM4,Micro ATX,4.0,{'total': 64000000000},Black,"['USD', '0.00']"
Gigabyte,GA-AB350M-Gaming 3,AM4,Micro ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
Gigabyte,GA-AB350M-HD3 (rev. 1.0),AM4,Micro ATX,2.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
